js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,is-elite,is-elite href,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,vote-type,count,vote-type 2,count 2,vote-type 3,count 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,review-tags_item,icon_svg href 14
https://www.yelp.com/user_details?userid=Ekht1ugQ4UtAY7ndPW1tQg,https://s3-media4.fl.yelpcdn.com/photo/dNigadKryu4lyPkO68cjAQ/60s.jpg,Irene G.,"Chicago, IL",friends,165,reviews,355,photos,[object Object],1095,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/DPLR0d0vSUbaezY_eIDLbg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=DPLR0d0vSUbaezY_eIDLbg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660&user_id=Ekht1ugQ4UtAY7ndPW1tQg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=Ekht1ugQ4UtAY7ndPW1tQg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Send message,https://www.yelp.com/following_user/add?dst_user_id=Ekht1ugQ4UtAY7ndPW1tQg&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Follow Irene G.,https://www.yelp.com/following_user/remove?dst_user_id=Ekht1ugQ4UtAY7ndPW1tQg&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Stop following Irene G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/25/2014,Great coffee and tea. Friendly service.  Relaxing atmosphere.  Love the Delorean and 80s decor!  Cool spot to hang solo or catch up with a friend.,1 person voted for this review,Useful,,Funny,1,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=DPLR0d0vSUbaezY_eIDLbg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Report review,2 check-ins,[object Object]
https://www.yelp.com/user_details?userid=GRIwmrNR9ll-4e_fT-kdqQ,https://s3-media1.fl.yelpcdn.com/photo/wVCxSVXby8ucdD-oyJ57oA/60s.jpg,Raphael D.,"Brooklyn, NY",friends,358,reviews,421,photos,[object Object],56,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/y1Wr_OY7b7_SCR7wLhOEeQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=y1Wr_OY7b7_SCR7wLhOEeQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660&user_id=GRIwmrNR9ll-4e_fT-kdqQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=GRIwmrNR9ll-4e_fT-kdqQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Send message,https://www.yelp.com/following_user/add?dst_user_id=GRIwmrNR9ll-4e_fT-kdqQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Follow Raphael D.,https://www.yelp.com/following_user/remove?dst_user_id=GRIwmrNR9ll-4e_fT-kdqQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Stop following Raphael D.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/23/2011,"Cofficer [kof-is-er] - A person who uses a cafe as their office. Usually for several hours at a time.This place is lousy with em (including yours truly on rare occasions) but the key to being a good cofficer is putting money in the buy-something meter and ordering every couple or few hours. Laptop gazers aside you shouldn't have any trouble finding somewhere to sit. There's plenty of power outlets and except for the stereo the place is pretty quiet.The cream and sugar are under the flux capacitor and while there is a Delorean it can't do much without said flux capacitor. I should also mention that this is one of your best bets as far as coffee hangouts in Wicker Park. Filter, also a great coffee joint, was gone for a looooooooong time and while it's back something isn't quite right nostalgia aside. Maybe because it's not as grimy-looking as it was and it's not on that iconic corner anymore.",3 people voted for this review,Useful,1,Funny,2,Cool,2,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=y1Wr_OY7b7_SCR7wLhOEeQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Report review,1 check-in,[object Object]
https://www.yelp.com/user_details?userid=ZrfIXygBSnu7K12yNJzIvA,https://s3-media4.fl.yelpcdn.com/photo/3xsqzbamLWpB6M2wzKzcQQ/60s.jpg,Adam R.,"Chicago, IL",friends,6,reviews,39,,,,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/SH378KCDJTKKjTVMHWz22w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=SH378KCDJTKKjTVMHWz22w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660&user_id=ZrfIXygBSnu7K12yNJzIvA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=ZrfIXygBSnu7K12yNJzIvA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Send message,https://www.yelp.com/following_user/add?dst_user_id=ZrfIXygBSnu7K12yNJzIvA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Follow Adam R.,https://www.yelp.com/following_user/remove?dst_user_id=ZrfIXygBSnu7K12yNJzIvA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Stop following Adam R.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/7/2012,"I stopped in again a month or so ago and marvelled at the renovations! The Delorian is now in the back and up high, the TV/nintendo is in the back, and the space is much more open with more seating and a different feel to it. I like it. The bathroom door is also fixed. I had a coffee, a sandwich, and some sort of muffin/cinnamon roll that was fantastic! Good stuff - I'll stop in again soon when I'm in Wicker Park!",Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=SH378KCDJTKKjTVMHWz22w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Report review,,
https://www.yelp.com/user_details?userid=zO-H9cmC_qy-9XYRvzE4fw,https://s3-media4.fl.yelpcdn.com/photo/oDjswRtxI6sfbc8dcft6tA/60s.jpg,Leila K.,"Plantation, FL",friends,19,reviews,6,,,,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/IIKRPqhuKNuKX2ukBYt-2g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=IIKRPqhuKNuKX2ukBYt-2g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660&user_id=zO-H9cmC_qy-9XYRvzE4fw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=zO-H9cmC_qy-9XYRvzE4fw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Send message,https://www.yelp.com/following_user/add?dst_user_id=zO-H9cmC_qy-9XYRvzE4fw&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Follow Leila K.,https://www.yelp.com/following_user/remove?dst_user_id=zO-H9cmC_qy-9XYRvzE4fw&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Stop following Leila K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/10/2014,I'm visiting from Florida and I pre-searched a bunch of place for my visit to Chicago and I have to share about how awesome this place is. Original coffee recipes and very chill atmosphere.,Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=IIKRPqhuKNuKX2ukBYt-2g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Report review,,
https://www.yelp.com/user_details?userid=dGjt-zFJJehkUxNvmJ2Opg,https://s3-media4.fl.yelpcdn.com/photo/VmYmN-jHOgFN8d3Gc78uVw/60s.jpg,Yasmin S.,"Chicago, IL",friends,13,reviews,59,photos,[object Object],9,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/bfEeG4jelT4K-As3rVlVng,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=bfEeG4jelT4K-As3rVlVng&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660&user_id=dGjt-zFJJehkUxNvmJ2Opg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=dGjt-zFJJehkUxNvmJ2Opg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Send message,https://www.yelp.com/following_user/add?dst_user_id=dGjt-zFJJehkUxNvmJ2Opg&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Follow Yasmin S.,https://www.yelp.com/following_user/remove?dst_user_id=dGjt-zFJJehkUxNvmJ2Opg&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Stop following Yasmin S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/17/2014,This is probably the chillest cafe I've ever been to. I ordered a funky named drink that had peanut butter and chocolate in it and I was not disappointed. It's pretty big too and provides comfy couches so I'll definitely be back here.,Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=bfEeG4jelT4K-As3rVlVng&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Report review,1 check-in,[object Object]
https://www.yelp.com/user_details?userid=pcK1To1VMlmj6aRD1weg1Q,https://s3-media1.fl.yelpcdn.com/photo/yHiQ3pyX8vznglnkqxya6Q/60s.jpg,Mark Y.,"Los Angeles, CA",friends,159,reviews,218,photos,[object Object],26,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/qzVuWo56mC10g9ZsvZm6OA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=qzVuWo56mC10g9ZsvZm6OA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660&user_id=pcK1To1VMlmj6aRD1weg1Q,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=pcK1To1VMlmj6aRD1weg1Q&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Send message,https://www.yelp.com/following_user/add?dst_user_id=pcK1To1VMlmj6aRD1weg1Q&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Follow Mark Y.,https://www.yelp.com/following_user/remove?dst_user_id=pcK1To1VMlmj6aRD1weg1Q&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Stop following Mark Y.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/20/2013,"The Wormhole is definitely a cool spot to get a great cup of coffee.  The decor, which include Gizmo dolls from Gremlins and the badass Delorean from Back to the Future, just adds to the experience here.  Coffee wise, Half Witt is the main roaster represented here.  They also often offer roasts from guest roasters such as Kickapoo from Western Wisconsin and Ritual from SF.    Coffee comes in the drip variety, but also can be individually prepared through the Chemex, V60 pour over, or the AeroPress.  My drinks have always been solid.My experiences have been very good up until today.  I've hit many of the better coffee roasters and cafes around the country (if you couldn't tell by all my cafe reviews), and all the people in charge of the brewing the individual cups were able to handle, at the minimum, two orders at a time.  The barista at the Intelli I hit up as a regular can do 4+ with perfection.  In any case, the person in charge at the Wormhole today was seriously only making an individual order at a time.  I ended up waiting nearly 25 minutes for my coffee!  Damn, it took my ortho just a little more than that to perform an arthroscopic procedure on my shoulder!  In any case, I was super irked, and the barista realized how pissed I was just from my body language.  Well, what she did should be the thing any business should do to resolve a customer issue........a simple, sincere apology.  It was also a very nice gesture for her to give me a free drink card for my next visit, which wasn't necessary since the apology went a long ways for me.  I'm a stickler when it comes to service, and I was planning on never returning and taking my business to Caffe Streets nearby.  I do purchase a 12 oz bag of coffee weekly, and I realize that isn't a whole lot, but for a business, it's much easier to keep a very loyal customer than to seek out a replacement.  Kudos to The Wormhole for making customer service a priority.",1 person voted for this review,Useful,1,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=qzVuWo56mC10g9ZsvZm6OA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Report review,9 check-ins,[object Object]
https://www.yelp.com/user_details?userid=Q_fXEpNuzbDAiKGGnOvJcQ,https://s3-media1.fl.yelpcdn.com/photo/8eISOIo98ESDlpHLEjlwSQ/60s.jpg,Ben E.,"Chicago, IL",friends,68,reviews,248,,,,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/mXUJHxxm10rjhRq4lz3EqA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=mXUJHxxm10rjhRq4lz3EqA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660&user_id=Q_fXEpNuzbDAiKGGnOvJcQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=Q_fXEpNuzbDAiKGGnOvJcQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Send message,https://www.yelp.com/following_user/add?dst_user_id=Q_fXEpNuzbDAiKGGnOvJcQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Follow Ben E.,https://www.yelp.com/following_user/remove?dst_user_id=Q_fXEpNuzbDAiKGGnOvJcQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Stop following Ben E.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/25/2011,"I thiink the Wormhole deserves some constructive criticism scattered in amongst the endless rave reviews. This isn't to say I dislike the place, and I'm sure I'll be back, but I simply cannot get as excited about this coffee shop's existence as everyone else.First, the positives. It's a comfortable space, albeit a crowded one, and if your tastes run to the dorktastic, you'll love the '80s decor (I think it's really over the top and tacky, but it's not like you have to pay attention to the geek paraphernalia if you don't want to). The baristas are friendly and efficient, and at least when I was there the music was at a very reasonable volume and was a good mix of indie and, of course, '80s hits. If you can score a seat it's a good place to hang out, get caffeinated, and read/play on your laptop/whatever. Now, the downside. First of all, this place does get insanely crowded. There was actually a line to even use the bathroom. I'm sure this comes and goes according to the time of day, but don't expect to get a seat immediately. Secondly, and this is the real killer for me, their standard brewed coffee is just subpar. Yes, it's Metropolis, and yes, that's a good roaster, but here it was acidic and, worst of all, served warm at best...certainly not hot. Perhaps their specialty drinks are better, but a place that can't deliver a basic cup of coffee properly is not a place I would go out of my way to support.",7 people voted for this review,Useful,2,Funny,7,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=mXUJHxxm10rjhRq4lz3EqA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Report review,,
https://www.yelp.com/user_details?userid=oPpfW1rM7QZwt6oeqnIJwQ,https://s3-media2.fl.yelpcdn.com/photo/vKW7Se5ELuqwuUYHsDBuBg/60s.jpg,Jennifer K.,"Chicago, IL",friends,24,reviews,27,,,,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/WSTy5sXCVpkjAxmSgp3_qQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=WSTy5sXCVpkjAxmSgp3_qQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660&user_id=oPpfW1rM7QZwt6oeqnIJwQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=oPpfW1rM7QZwt6oeqnIJwQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Send message,https://www.yelp.com/following_user/add?dst_user_id=oPpfW1rM7QZwt6oeqnIJwQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Follow Jennifer K.,https://www.yelp.com/following_user/remove?dst_user_id=oPpfW1rM7QZwt6oeqnIJwQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Stop following Jennifer K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/13/2013,"Excited to try this place because it was on 190 north and seemed to have pretty good reviews....unfortunately I was disappointed.  I ordered two lattes, as soon as I walked to my car I took a sip, my latte was mildly hot and the other luke warm.  Not to mention they're a little pricey.. $4 8oz latte I'd expect it to be better than Starbucks but I was not impressed with the flavor or strength.  I'll give em' another shot, maybe just get a coffee next time but for now I was not so pleased.  On the other hand great atmosphere...",1 person voted for this review,Useful,1,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=WSTy5sXCVpkjAxmSgp3_qQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Report review,,
https://www.yelp.com/user_details?userid=w7ivcXcJYWOQ3Icq1xLBxQ,https://s3-media3.fl.yelpcdn.com/photo/kfjqAljuM6-rZWhTirqF1w/60s.jpg,Jessica C.,"Detroit, MI",friends,146,reviews,162,photo,[object Object],1,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/bA_DNuJ1egP5LCdtZN8NvQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=bA_DNuJ1egP5LCdtZN8NvQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660&user_id=w7ivcXcJYWOQ3Icq1xLBxQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=w7ivcXcJYWOQ3Icq1xLBxQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Send message,https://www.yelp.com/following_user/add?dst_user_id=w7ivcXcJYWOQ3Icq1xLBxQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Follow Jessica C.,https://www.yelp.com/following_user/remove?dst_user_id=w7ivcXcJYWOQ3Icq1xLBxQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Stop following Jessica C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/23/2012,"This place is awesome, I only wish I had been hungry as well as jonesin for some caffeine when I went in there.  The baked goods looked amazing!!! But alas, I just ordered a drip coffee, and it was awesome!  I also liked that they had soy milk available near the rest of the ""dress your coffee"" station of items, I'm not normally a soy milk in my coffee girl at coffee places as its usually kept behind the counter so I was glad to see it. As for the atmosphere...WONDERFUL.  The 80's video game and other decor was fantastic.  The nostalgic feeling one gets alone is worth at least walking into this place for a few minutes.  I'm from out of town but if I'm ever around again I'll be sure to go back to Wormhole.",Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=bA_DNuJ1egP5LCdtZN8NvQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Report review,1 check-in,[object Object]
https://www.yelp.com/user_details?userid=qu-r6QIV46StPjPYKt51Og,https://s3-media4.fl.yelpcdn.com/photo/RGwORaAgmX08zGxncLAZcg/60s.jpg,Alice J.,"San Jose, CA",friends,289,reviews,711,photos,[object Object],41,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/lvBMCiMvpxztsU7iKLGhQw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=lvBMCiMvpxztsU7iKLGhQw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660&user_id=qu-r6QIV46StPjPYKt51Og,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=qu-r6QIV46StPjPYKt51Og&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Send message,https://www.yelp.com/following_user/add?dst_user_id=qu-r6QIV46StPjPYKt51Og&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Follow Alice J.,https://www.yelp.com/following_user/remove?dst_user_id=qu-r6QIV46StPjPYKt51Og&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=660,Stop following Alice J.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/26/2013,"This coffee shop is full of 80s type decor. It even has the car from back to the future and a nintendo for people to play with. The coffee is strong and tasty, I especially like the daily brews and iced citrus mocha. They have cupcakes, muffins, and even their own version of pop tarts. The customer service is really friendly and there is a good amount of seating inside and outside. It's also right next to the Bongo Room so it's a great place to grab a coffee before or after brunch.",2 people voted for this review,Useful,2,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=lvBMCiMvpxztsU7iKLGhQw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D660,Report review,,
https://www.yelp.com/user_details?userid=8q6vJuhgs4e8jf5FkSMybA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Jin L.,"Manhattan, New York, NY",friends,0,review,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
