js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-tags_item,icon_svg href 10,review-content,photo-box-img src 2,biz-shim href,voting-intro,vote-type,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,is-elite,is-elite href,js-review-feedback-voter-list,js-review-feedback-voter-list href,count
https://www.yelp.com/user_details?userid=FtAEe8TDtcEYB-pR8ips1g,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Derek P.,"Schofield Barracks, HI",friends,2,reviews,6,,,,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/NjngCzk9Mue_VNqY7tZ8Uw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=NjngCzk9Mue_VNqY7tZ8Uw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D60&user_id=FtAEe8TDtcEYB-pR8ips1g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=FtAEe8TDtcEYB-pR8ips1g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=FtAEe8TDtcEYB-pR8ips1g&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=60,Follow Derek P.,https://www.yelp.com/following_user/remove?dst_user_id=FtAEe8TDtcEYB-pR8ips1g&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=60,Stop following Derek P.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/14/2018,,,Me and my girlfriend came here when we went on vacation to Chicago. Came in on a Sunday afternoon with about half of the place filled. Waited about 10 minuets for a server after the host took us to our seat. He was very rude and did not care that we were there. We told him we were visiting and we wanted a good Chicago pizza and he just said get any of them. There's like 20 pizzas on the menu. We got the garbage or trash pizza I forget the name. It was amazing. But the server really ruined it. He didn't rush us but didn't attend to anything. Not even the bill. +food+atmosphere +host staff-server,,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=NjngCzk9Mue_VNqY7tZ8Uw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D60,Report review,,,,,
https://www.yelp.com/user_details?userid=AA7kwc1ak7HQdq47adYOmw,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,DD B.,"Chicago, IL",friends,0,reviews,3,,,,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/GXS_HsyfvOya4STe5Kd-9Q,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=GXS_HsyfvOya4STe5Kd-9Q&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D60&user_id=AA7kwc1ak7HQdq47adYOmw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=AA7kwc1ak7HQdq47adYOmw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=AA7kwc1ak7HQdq47adYOmw&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=60,Follow DD B.,https://www.yelp.com/following_user/remove?dst_user_id=AA7kwc1ak7HQdq47adYOmw&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=60,Stop following DD B.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/5/2018,,,"RACIST STAFF AND MANAGEMENT ALERT.  Specifically the server named Irma and her immediate manager, a very rude and detached Caucasian woman whose name I cannot recall.  I was a loyal customer to Medici that loved their food and had enjoyed many positive experiences with various servers leading up to the unfortunate experience and assault from Irma.  After receiving poor customer service from Irma on one particular day that resulted in me asking to speak to her manager, Irma basically approached me in a threatening manner as if she was initiating a fight.  I kid you not.  One of her co-workers literally had to restrain her as she had clearly snapped and lost her mind.  The female manager finally arrived and after explaining what transpired, there was no outrage she simply offered me half off my food.  A complete and utter insult.  Let me not forget to mention that I am positive Irma had one of her friends in the kitchen that prepared my meal to do something bad to alter my food it as I threw up later that day.  An experience I will never forget, nor overlook.  Beware.",,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=GXS_HsyfvOya4STe5Kd-9Q&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D60,Report review,,,,,
https://www.yelp.com/user_details?userid=8q6vJuhgs4e8jf5FkSMybA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Jin L.,"Manhattan, New York, NY",friends,0,review,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.yelp.com/user_details?userid=1a-pTpcmU0kIUAIgHymUBw,https://s3-media4.fl.yelpcdn.com/photo/Co-l1h14fhaJwBByjWBSyA/60s.jpg,Keith M.,"Chicago, IL",friends,53,reviews,11,,,,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/sgsdw5Pjkxsujrxs-GfE7Q,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=sgsdw5Pjkxsujrxs-GfE7Q&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80&user_id=1a-pTpcmU0kIUAIgHymUBw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=1a-pTpcmU0kIUAIgHymUBw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=1a-pTpcmU0kIUAIgHymUBw&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=80,Follow Keith M.,https://www.yelp.com/following_user/remove?dst_user_id=1a-pTpcmU0kIUAIgHymUBw&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=80,Stop following Keith M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/11/2017,,,"I couldn't help, but give this place 5. Consistently great pizza after years of dining with them. Good ingredients + very light crust = job security for my trainer.",,,1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=sgsdw5Pjkxsujrxs-GfE7Q&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80,Report review,,,,,
https://www.yelp.com/user_details?userid=9AMd4KYQIu-De1Zu6mVU0Q,https://s3-media3.fl.yelpcdn.com/photo/y9Jo3iAMrZ4MGol4Hg-L8A/60s.jpg,e m.,"Las Vegas, NV",friends,13,reviews,142,photos,[object Object],18,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/cCxvgVSNXd6-Iec5wbSvag,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=cCxvgVSNXd6-Iec5wbSvag&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80&user_id=9AMd4KYQIu-De1Zu6mVU0Q,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=9AMd4KYQIu-De1Zu6mVU0Q&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=9AMd4KYQIu-De1Zu6mVU0Q&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=80,Follow e m.,https://www.yelp.com/following_user/remove?dst_user_id=9AMd4KYQIu-De1Zu6mVU0Q&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=80,Stop following e m.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/19/2016,,,"They just can't keep a good streak going. I'm constantly ordering for delivery and I always order the same thing. Spinach/goat cheese pizza and brownie sundae. Sometimes they send the sundae with the ice cream in a separate cup (you know...the only way that makes sense), but the last time they sent the sundae made already and the ice cream was melted. I was forced to eat the sundae first before what was left of the ice cream got warm. This time I asked for the ice cream to be in a cup explaining that it was melted last time. ""That will be $1 extra charge"".  Why?!! You're already charging a delivery fee. That doesn't cover the costs of delivering my damn ice cream in scoops rather than liquid form?! Why offer it as a delivery item then? Why not raise the price of the damn sundae if you can't afford the costs to deliver it properly? Sigh. I needed an excuse to cut another restaurant out of the rotation. The food (most of what I've tried)is decent but their service is often lackluster, delivery or eating in, and I can't take another issue with them.",,,6 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=cCxvgVSNXd6-Iec5wbSvag&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80,Report review,,,,,3
https://www.yelp.com/user_details?userid=6zTPXa6P9mwgT48rAO8wmQ,https://s3-media4.fl.yelpcdn.com/photo/syj58aTN7a-Y8keZmZiRyQ/60s.jpg,Michelle B.,"New Orleans, LA",friends,249,reviews,4,,,,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/xDPZmQDvAYPli6r7KErc_w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=xDPZmQDvAYPli6r7KErc_w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80&user_id=6zTPXa6P9mwgT48rAO8wmQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=6zTPXa6P9mwgT48rAO8wmQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=6zTPXa6P9mwgT48rAO8wmQ&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=80,Follow Michelle B.,https://www.yelp.com/following_user/remove?dst_user_id=6zTPXa6P9mwgT48rAO8wmQ&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=80,Stop following Michelle B.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/25/2017,,,"Great food and service, and I love the spin on classic favorites! The milkshakes are to die for, and the brunch is the ideal weekend comfort food.",,,voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=xDPZmQDvAYPli6r7KErc_w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80,Report review,,,Becky M.,javascript:;,1
https://www.yelp.com/user_details?userid=UN1ELeTee4WUqTDbdYCzDQ,https://s3-media3.fl.yelpcdn.com/photo/Xx47pWF52d8ehY1xCtym7w/60s.jpg,Lawrence K.,"Near North Side, Chicago, IL",friends,331,reviews,3,,,,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/_M2ZWB3o6m8e0tW6A-fOVw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=_M2ZWB3o6m8e0tW6A-fOVw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80&user_id=UN1ELeTee4WUqTDbdYCzDQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=UN1ELeTee4WUqTDbdYCzDQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=UN1ELeTee4WUqTDbdYCzDQ&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=80,Follow Lawrence K.,https://www.yelp.com/following_user/remove?dst_user_id=UN1ELeTee4WUqTDbdYCzDQ&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=80,Stop following Lawrence K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/16/2018,,,"Last night a friend and I were going to Court Theater and she was running lateI put in a thin crust pizza to be ready by 6:30 and that's exactly when my friend arrived and voila the pizza was delicious! After the play, we went to the Bakery for lattes. I have a concert at the Logan Center tonight and.enjoyed our dinner so much, I'm heading back there for dinner.",,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=_M2ZWB3o6m8e0tW6A-fOVw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80,Report review,,,,,
https://www.yelp.com/user_details?userid=9GJNwdZ2gSqFQpMmL2cn2w,https://s3-media4.fl.yelpcdn.com/photo/g_TTkjQmUp7TS4XG7C-tCQ/60s.jpg,Asma A.,"Chicago, IL",friends,216,reviews,83,photos,[object Object],40,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/ZJNZGYZ6JOZmhIqi6xk_rA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=ZJNZGYZ6JOZmhIqi6xk_rA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80&user_id=9GJNwdZ2gSqFQpMmL2cn2w,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=9GJNwdZ2gSqFQpMmL2cn2w&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=9GJNwdZ2gSqFQpMmL2cn2w&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=80,Follow Asma A.,https://www.yelp.com/following_user/remove?dst_user_id=9GJNwdZ2gSqFQpMmL2cn2w&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=80,Stop following Asma A.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/11/2017,1 check-in,[object Object],"This is one of my absolute favorite restaurants in the city. From the cool, yet relaxed ambiance to the chai lattes to the spinach and goat cheese pizza and steak sandwiches to the friendly service - medici is one of my go to restaurants for group dinners. The shakes are great as well, and the bread from their bakery next door to the restaurant is divine. Highly recommend it!",,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=ZJNZGYZ6JOZmhIqi6xk_rA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80,Report review,Elite ’18,https://www.yelp.com/elite,,,
https://www.yelp.com/user_details?userid=3Dwz8q_TLnHpPRYeg8jo5Q,https://s3-media3.fl.yelpcdn.com/photo/sylbX0f1-kYjjNqbwg7sow/60s.jpg,L'Raughn H.,"Chicago, IL",friends,2,reviews,37,photos,[object Object],210,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/IZ-m8-aoiEnuXPCz8t8Zcg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=IZ-m8-aoiEnuXPCz8t8Zcg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80&user_id=3Dwz8q_TLnHpPRYeg8jo5Q,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=3Dwz8q_TLnHpPRYeg8jo5Q&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=3Dwz8q_TLnHpPRYeg8jo5Q&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=80,Follow L'Raughn H.,https://www.yelp.com/following_user/remove?dst_user_id=3Dwz8q_TLnHpPRYeg8jo5Q&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=80,Stop following L'Raughn H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/29/2017,,,"Five stars because Medici is a HP classic. The menu is way too long. Stick with what they do best: Cesar salad, pizza, calzones and milk shakes won't disappoint.",,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=IZ-m8-aoiEnuXPCz8t8Zcg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80,Report review,,,,,
https://www.yelp.com/user_details?userid=aMF4_T4zb9a18pADIppQKg,https://s3-media3.fl.yelpcdn.com/photo/IrepIC4RgqH3ISBEAKrUww/60s.jpg,NI N.,"Brooklyn, NY",friends,111,reviews,4,photo,[object Object],1,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/3tO611geEXOR2CtUeH5UXg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=3tO611geEXOR2CtUeH5UXg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80&user_id=aMF4_T4zb9a18pADIppQKg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=aMF4_T4zb9a18pADIppQKg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=aMF4_T4zb9a18pADIppQKg&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=80,Follow NI N.,https://www.yelp.com/following_user/remove?dst_user_id=aMF4_T4zb9a18pADIppQKg&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=80,Stop following NI N.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/7/2018,,,"This isn't pizza - (I got thin crust not pan pizza) it's like golden brown but not charred anywhere, it tastes like it was just baked in a regular oven like you would have at home, the (mozzarella and Parmesan) cheese tastes cheap - other stuff I've had here isn't bad but the pizza sucks - it's super bland, like I don't know if they just don't put salt in anything or what, it's like bizarre I've never been so dissatisfied by pizza. The dough seems like not a pizza dough but some kind of other pastry dough. I asked for some olive oil to perk it up a bit but they only had cooking not finishing oil. I don't know why there's so much basil on it but it's still super bland? There's tomato wedges on top of the pizza but like the toppings are under the cheese and there doesn't seem to be much of them there? I just don't get it. Sorry y'all I'm just a little italian boy that wanted to eat pizza and now I'm just sad. They put topping under the cheese it's just super weird. I thought pizza was like, Medici's thing, but I guess they just have their own weird pizza style. Also their thin crust isn't thin tbh it's just normal. I'm so vexed rn. Their pastries and sandwiches are good idk why their pizza is missing the mark croissants are way more difficult to make! They comped it which I really appreciated, no problems with service. This is a rating for the pizza only. I don't even write yelp reviews but the people must know.",,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=3tO611geEXOR2CtUeH5UXg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80,Report review,,,,,
https://www.yelp.com/user_details?userid=FlkEx5qTha0u9Pzfje4K7g,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Tony Z.,"Irvine, CA",friends,0,review,1,,,,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/0l0OwGIvnMDdEl0tP_qaVQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=0l0OwGIvnMDdEl0tP_qaVQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80&user_id=FlkEx5qTha0u9Pzfje4K7g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=FlkEx5qTha0u9Pzfje4K7g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=FlkEx5qTha0u9Pzfje4K7g&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=80,Follow Tony Z.,https://www.yelp.com/following_user/remove?dst_user_id=FlkEx5qTha0u9Pzfje4K7g&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=80,Stop following Tony Z.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/5/2018,,,"Pasta took 30 min to make, tasted worse than frozen pasta I'd bought at the grocery store.",,,1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=0l0OwGIvnMDdEl0tP_qaVQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80,Report review,,,,,1
https://www.yelp.com/user_details?userid=_cUtxCvCccwgNJzD5I0cDA,https://s3-media1.fl.yelpcdn.com/photo/v5sxgfLvlf6qrDQEDEVTog/60s.jpg,Kyle H.,"Milwaukee, WI",friends,1036,reviews,1560,photos,[object Object],3367,https://www.yelp.com/biz_share/Zx87qmviYtwDOyBJah213g/review/zHIgI9gIurHK9Hd349eWPw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=zHIgI9gIurHK9Hd349eWPw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80&user_id=_cUtxCvCccwgNJzD5I0cDA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=_cUtxCvCccwgNJzD5I0cDA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=_cUtxCvCccwgNJzD5I0cDA&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=80,Follow Kyle H.,https://www.yelp.com/following_user/remove?dst_user_id=_cUtxCvCccwgNJzD5I0cDA&previous_url=https://www.yelp.com/biz/medici-on-57th-chicago?start=80,Stop following Kyle H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/1/2016,1 check-in,[object Object],"I can't believe it took me this long to visit this Hyde Park institution! Thank you, Daphne L. for the recommendation. Walking in to be seated at a cozy booth with graffiti walls, students, professors, and Medici regulars made me feel at home. The menu here is big, and so much looks good, but we opted for breakfast. I got the huevos rancheros and their lemonade which is made like a slush spritzer, very refreshing. The Huevos were great, service is hard working, and I can't wait to get back to Hyde Park and to Medici.",,,4 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=Zx87qmviYtwDOyBJah213g&flag_id=zHIgI9gIurHK9Hd349eWPw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmedici-on-57th-chicago%3Fstart%3D80,Report review,Elite ’18,https://www.yelp.com/elite,,,2
