js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,is-elite,is-elite href,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,vote-type,count,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,photo-box-img src 2,biz-shim href,photo-box-img src 3,biz-shim href 2,review-tags_item,icon_svg href 14,count 2,count 3,photo-box-overlay_caption
https://www.yelp.com/user_details?userid=H6QSYPYJFAW2wGOyn12SYg,https://s3-media2.fl.yelpcdn.com/photo/pAemS-vlFnxtHOfZIk4GXQ/60s.jpg,Adam H.,"Medina, OH",friends,112,reviews,159,photos,[object Object],40,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/HcGS4K0IY-wj7G8yOZoJOQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=HcGS4K0IY-wj7G8yOZoJOQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80&user_id=H6QSYPYJFAW2wGOyn12SYg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=H6QSYPYJFAW2wGOyn12SYg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=H6QSYPYJFAW2wGOyn12SYg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=80,Follow Adam H.,https://www.yelp.com/following_user/remove?dst_user_id=H6QSYPYJFAW2wGOyn12SYg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=80,Stop following Adam H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/24/2016,"If you haven't been, I recommend for anyone looking for a premium coffee shop. Is it expensive? Sure. But at least the coffee is worth it. I had the Karyenda Burundi via the Chemex. It was great. Just the right amount of acidity and citrusy notes. I also recommend some of the other varieties they have. They usually do a great job. The shop itself is pretty cool. The whole industrial look with a decent amount of seating for a small shop. The other draw was also the bakery. I had a buckwheat scone with fruit preserves and it just sweet enough but filling. Good stuffMy only complaint is the price. I know it's all about convenience I get that. They make it for you, but I can do a Chemex too. It isn't very hard and getting premium beans is easier than ever. I even do my own roasting so a cup of premo coffee that is over $5 bucks just isn't worth it, frequently. I still think they will do fine but if you look at a simple V60 or Chemex and go online for good beans, you can do it on the cheap and get almost as good coffee. If that is too much work, then these guys are definitely your answer!",Was this review …?,Useful,,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=HcGS4K0IY-wj7G8yOZoJOQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80,Report review,,,,,1 check-in,[object Object],,,
https://www.yelp.com/user_details?userid=R1PCyy2n0NLWr1NlTz4fmQ,https://s3-media2.fl.yelpcdn.com/photo/gSelKGqrWsE6-tLafo-E5A/60s.jpg,Lara P.,"Toronto, Canada",friends,91,reviews,347,photos,[object Object],189,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/p22GdLaN-xtG0gYFh2iRXg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=p22GdLaN-xtG0gYFh2iRXg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80&user_id=R1PCyy2n0NLWr1NlTz4fmQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=R1PCyy2n0NLWr1NlTz4fmQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=R1PCyy2n0NLWr1NlTz4fmQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=80,Follow Lara P.,https://www.yelp.com/following_user/remove?dst_user_id=R1PCyy2n0NLWr1NlTz4fmQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=80,Stop following Lara P.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/9/2015,"Yes!!! Intelligent coffee and tea.  They carry organic coffee and tea selection. I had the Organic Sencha following their recommendation. So yummy and delicious.   Kilogram tea is the brand that they carry. Never heard of it but I am quite impressed with the quality.  They even carry proper clay Japanese tea pots.  I was super close in buying the cute little pot except I thought it would be too delicate to travel.  They have so many useful accessories showcased and very useful looking.  I must say that my partner also enjoyed his latte and was very happy with the rich and bold flavour.  The servers are happy and passionate and inasmuch as there is a hipster vibe, in the end I think everyone just loves the beverages and seriously enjoy their drinks.  I am glad I tried it and the good thing is that Manic coffee apparently carries their coffee so I know we have a bit of it's magic here in TO.",1 person voted for this review,Useful,1,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=p22GdLaN-xtG0gYFh2iRXg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80,Report review,https://s3-media4.fl.yelpcdn.com/bphoto/o_vDkO-Gc5mXGgqyL1NEkw/348s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=p22GdLaN-xtG0gYFh2iRXg&select=o_vDkO-Gc5mXGgqyL1NEkw,,,1 check-in,[object Object],,,Unique and cunning tea and coffee accessories!
https://www.yelp.com/user_details?userid=nrf7v1Cn76u_7cvJWM8Ang,https://s3-media4.fl.yelpcdn.com/photo/KwzVpbr-9njbp1rt6HVKeA/60s.jpg,Jesse C.,"Downey, CA",friends,55,reviews,720,photos,[object Object],2291,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/HDRRwUJ11alRrraGMqfT-A,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=HDRRwUJ11alRrraGMqfT-A&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80&user_id=nrf7v1Cn76u_7cvJWM8Ang,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=nrf7v1Cn76u_7cvJWM8Ang&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=nrf7v1Cn76u_7cvJWM8Ang&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=80,Follow Jesse C.,https://www.yelp.com/following_user/remove?dst_user_id=nrf7v1Cn76u_7cvJWM8Ang&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=80,Stop following Jesse C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/18/2015,"As I mentioned in my check- in, no trip to Chicago would be complete without a stop at Intelligentsia. The Chicago coffee scene is akin to this coffee chain, you can tell just from the widespread availability of this particular coffee brand.My initial plan was to visit the original location, but I was a ways away, so I chose to stop by this location since I was in the immediate area. Luckily, it was a good location and the store set up was awesome.The neon light wall creates a vibrance that adds spunk to an already bustling store. I also like the fact that they have a counter top right by the espresso bar, allowing you to watch the baristas while at work. I dropped in for an espresso paired with a decadent brownie from their pastry counter, and that was the perfect pairing. The chocolatey flavor went well with the robust espresso finish. Intelligentsia was the perfect coffee finish to an already great Chicago trip. The staff was friendly and worked fast, and this particular location is placed amongst some of the best attractions in downtown Chicago.",9 people voted for this review,Useful,6,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=HDRRwUJ11alRrraGMqfT-A&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80,Report review,https://s3-media2.fl.yelpcdn.com/bphoto/asEYivgBlClos9Efo8ahKA/348s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=HDRRwUJ11alRrraGMqfT-A&select=asEYivgBlClos9Efo8ahKA,https://s3-media2.fl.yelpcdn.com/bphoto/cCkxX5kFzx00gDfXPFFy1g/168s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=HDRRwUJ11alRrraGMqfT-A&select=cCkxX5kFzx00gDfXPFFy1g,1 check-in,[object Object],3,7,
https://www.yelp.com/user_details?userid=JSJSk90GRUeqBdQxzQ3jUg,https://s3-media1.fl.yelpcdn.com/photo/lSBOX9wWR-wdTqDrHKomQw/60s.jpg,Krystle T.,"Washington, DC",friends,413,reviews,438,photos,[object Object],1482,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/c9hk6Hq_oUQyaaB1uHOWlg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=c9hk6Hq_oUQyaaB1uHOWlg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80&user_id=JSJSk90GRUeqBdQxzQ3jUg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=JSJSk90GRUeqBdQxzQ3jUg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=JSJSk90GRUeqBdQxzQ3jUg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=80,Follow Krystle T.,https://www.yelp.com/following_user/remove?dst_user_id=JSJSk90GRUeqBdQxzQ3jUg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=80,Stop following Krystle T.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/21/2014,"Dis place be dank.We have them in LA, but I've never gone. Apparently Chicago came first.I ordered an Americano ($2.75) and it was just fine.Why I'm giving this place a 5-star review is because I sat at the bar and chatted it up with the barista, Yes, I was probably distracting and annoying, but he was chill about it. I learned a tonnnnn about cofffeee and would DEF kick it here again.",5 people voted for this review,Useful,3,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=c9hk6Hq_oUQyaaB1uHOWlg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80,Report review,https://s3-media4.fl.yelpcdn.com/bphoto/StnJ30JCAd0sc-52pmwkOQ/348s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=c9hk6Hq_oUQyaaB1uHOWlg&select=StnJ30JCAd0sc-52pmwkOQ,https://s3-media4.fl.yelpcdn.com/bphoto/gwz_JrMcoU0cckcKm2vcNQ/168s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=c9hk6Hq_oUQyaaB1uHOWlg&select=gwz_JrMcoU0cckcKm2vcNQ,2 check-ins,[object Object],2,2,Busy!
https://www.yelp.com/user_details?userid=uf1UdKswKWOqFLUvRvvbzA,https://s3-media4.fl.yelpcdn.com/photo/Zi4l84Z6FsWcIxtrc_kvwg/60s.jpg,Ka L.,"Singapore, Singapore",friends,222,reviews,313,photos,[object Object],2438,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/r7s90m9B0XDWzkfOFZmAMw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=r7s90m9B0XDWzkfOFZmAMw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80&user_id=uf1UdKswKWOqFLUvRvvbzA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=uf1UdKswKWOqFLUvRvvbzA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=uf1UdKswKWOqFLUvRvvbzA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=80,Follow Ka L.,https://www.yelp.com/following_user/remove?dst_user_id=uf1UdKswKWOqFLUvRvvbzA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=80,Stop following Ka L.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/3/2014,"My favorite coffee places in Chicago - I visit there every single time I'm in Chicago. Why? Good location - by the Bean ;) or inside the Museum. And also delicious coffee!It is pretty busy almost all the times I've visited, but the turnover rate is also pretty good. I usually don't wait for more than 10 minutes to get seats for two. At some point, there was also student discount! Show your student card! Remember to try - angelo (4 espresso shots) in a sweet ice coffee; coffee flight (somehow not as acidic as general pours); single-origin espresso shots (my honey's fave). Be patient, but if your drink doesn't show up in 10 minutes, ask them about your order. If they forgot, they are truly apologetic and give you your next drink free! Thank you for super charging my visits to Chicago! Love your coffee!",3 people voted for this review,Useful,2,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=r7s90m9B0XDWzkfOFZmAMw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80,Report review,https://s3-media1.fl.yelpcdn.com/bphoto/NdO0XEhep3Sv49TWpueDfw/348s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=r7s90m9B0XDWzkfOFZmAMw&select=NdO0XEhep3Sv49TWpueDfw,https://s3-media2.fl.yelpcdn.com/bphoto/f73aQ64Gj2C4p6G7aKQ9Xw/168s.jpg,https://www.yelp.com/biz_photos/intelligentsia-coffee-chicago-8?reviewid=r7s90m9B0XDWzkfOFZmAMw&select=f73aQ64Gj2C4p6G7aKQ9Xw,10 check-ins,[object Object],,2,Hot cider
https://www.yelp.com/user_details?userid=LiW90h8bxeIj7iY17VL9Zg,https://s3-media2.fl.yelpcdn.com/photo/sS_iksb9CJ2LP45RL7qHbA/60s.jpg,Nari H.,"Chicago, IL",friends,420,reviews,693,photos,[object Object],752,,,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/DPhp4zTtPJxHz3aIFoSAyg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=DPhp4zTtPJxHz3aIFoSAyg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80&user_id=LiW90h8bxeIj7iY17VL9Zg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=LiW90h8bxeIj7iY17VL9Zg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=LiW90h8bxeIj7iY17VL9Zg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=80,Follow Nari H.,https://www.yelp.com/following_user/remove?dst_user_id=LiW90h8bxeIj7iY17VL9Zg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=80,Stop following Nari H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/2/2017,"Bleh - I'm a big Intelligentsia fan and am a usual proponent of their coffee beans. Typically my best pour overs in the city come from here, but during my last visit I was disappointed. It was probably because of the holiday rush. It was during the last 2 weeks of December, the cafe was busy, and there was a barista making multiple pourovers at once - which mine didn't turn out to be all that great and a bit watered down. Pastries were $4 just for a chocolate croissant, and I ended up forking over $10+ including tip for the whole thing. I was a little disappointed.Another barista salvaged the experience when I asked for a to go cup, which she gave and topped off my remaining coffee with additional of the same kind. I was appreciate of that. I'll be back, but just a little less excited the next time around.",1 person voted for this review,Useful,,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=DPhp4zTtPJxHz3aIFoSAyg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80,Report review,,,,,2 check-ins,[object Object],,1,
https://www.yelp.com/user_details?userid=4TCOItk-gIJROyNA5ftZ-Q,https://s3-media3.fl.yelpcdn.com/photo/yNYEAWGAaEj1EVom7KTTaQ/60s.jpg,Alma C.,"Providence, RI",friends,2227,reviews,993,photos,[object Object],7474,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/GDPlQO3jkWb9KcsqWLZyIQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=GDPlQO3jkWb9KcsqWLZyIQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80&user_id=4TCOItk-gIJROyNA5ftZ-Q,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=4TCOItk-gIJROyNA5ftZ-Q&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=4TCOItk-gIJROyNA5ftZ-Q&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=80,Follow Alma C.,https://www.yelp.com/following_user/remove?dst_user_id=4TCOItk-gIJROyNA5ftZ-Q&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=80,Stop following Alma C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/20/2015,"Dear Intelligentsia Coffee,I've been drinking your coffee for almost 2 decades and Black Cat Classic has long been the standard by which I compare other espresso blends. This particular Intelligentsia was for many years my favorite of all your coffeebars. I went with the flow when you stopped steaming milk for iced lattes b/c of California health code (btw. I'd even sign a waiver for the extra botulism risk. It's a texture thing) and when you changed your chocolate provider from Valrhona to Tcho to Askinosie. I've accepted those changes and even admire others you've made over the years save one: your baristas at this coffee bar have no longer been as consistently anal retentive, and frankly, it's breaking my heart. Please bring back the caliber of obsessive baristas that have captured my devoted drinking attention and $$$$ all these years! Or, if it's the stress of the huge line that is making the baristas cut corners, can you please add meditation or yoga to bring back the coffee zen? My last few visits here my drinks have tasted like Starschmucks. (And no I won't ask for a redo when the line is 15 people deep and the same stressed barista is making the drinks and my friend's drink sucks too. Just make it all better. I beg you).Yours truly,Alma C., forever lover of Black Cat Classic and of all baristas that render it nectar of the gods (as it's meant to be).PS I still get your awesome beans to go for home brew. Great job on the new fancy bags.",9 people voted for this review,Useful,7,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=GDPlQO3jkWb9KcsqWLZyIQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D80,Report review,,,,,5 check-ins,[object Object],6,8,
https://www.yelp.com/user_details?userid=8q6vJuhgs4e8jf5FkSMybA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Jin L.,"Manhattan, New York, NY",friends,0,review,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.yelp.com/user_details?userid=skzgox50C47EKSjSZZIzfA,https://s3-media2.fl.yelpcdn.com/photo/3JczO0XUxju4hWJri_5gyw/60s.jpg,Brandon J.,"Grand Rapids, MI",friends,41,reviews,220,photos,[object Object],128,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/MiifgRz6-8pAY6KzNmgsMA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=MiifgRz6-8pAY6KzNmgsMA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D100&user_id=skzgox50C47EKSjSZZIzfA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=skzgox50C47EKSjSZZIzfA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=skzgox50C47EKSjSZZIzfA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=100,Follow Brandon J.,https://www.yelp.com/following_user/remove?dst_user_id=skzgox50C47EKSjSZZIzfA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=100,Stop following Brandon J.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/28/2015,"Service was quick at this downtown location, especially for the amount of people ordering, waiting and otherwise hanging about the place.I ordered an espresso and my father ordered a cafe mocha. Both came out quickly and we took our seats at the counter. He enjoyed his cafe mocha, but I found the espresso to be flavorless. More of a caffeine shot than anything else. I like the Black Cat Project espresso blend Intelligentsia carries, but for whatever reason my drink on this particular day didn't live up to the reputation Intelligentsia carries.",1 person voted for this review,Useful,1,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=MiifgRz6-8pAY6KzNmgsMA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D100,Report review,,,,,1 check-in,[object Object],,,
https://www.yelp.com/user_details?userid=ZpaDcVs73upcK7rVM_VJuA,https://s3-media4.fl.yelpcdn.com/photo/tGD8IVXqD2jEchq8mzfpPA/60s.jpg,Dmitriy G.,"Shaker Heights, OH",friends,211,reviews,22,photos,[object Object],2,,,https://www.yelp.com/biz_share/kWOELNlUM14bv0m-slvq6A/review/OXJOv33o6E-SPlY3uJ0lKw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=OXJOv33o6E-SPlY3uJ0lKw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D100&user_id=ZpaDcVs73upcK7rVM_VJuA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=ZpaDcVs73upcK7rVM_VJuA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=ZpaDcVs73upcK7rVM_VJuA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=100,Follow Dmitriy G.,https://www.yelp.com/following_user/remove?dst_user_id=ZpaDcVs73upcK7rVM_VJuA&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-8?start=100,Stop following Dmitriy G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/1/2017,"Excellent coffee, nonexistent customer service. Have been calling and emailing them for 5 days about a plate that arrived broken and about adding on an extra bag of coffee to my orer. Coffee arrived before I was able to reach them. No response no answer the phone about broken plate. Theres many great options for fresh roasted coffee online, and when you are buying a premium product- customer service counts!",Was this review …?,Useful,,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=kWOELNlUM14bv0m-slvq6A&flag_id=OXJOv33o6E-SPlY3uJ0lKw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-8%3Fstart%3D100,Report review,,,https://s3-media4.fl.yelpcdn.com/buphoto/AzJwfqjHfNFZkdhN5FW48Q/30s.jpg,,,[object Object],,,
