js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,is-elite,is-elite href,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,js-review-feedback-voter-list,js-review-feedback-voter-list href,vote-type,count,vote-type 2,vote-type 3,count 2,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip
https://www.yelp.com/user_details?userid=syOTDqcGo1W0y6jBFFysJw,https://s3-media4.fl.yelpcdn.com/photo/CfziiPsMZSTNWSPvacBOzw/60s.jpg,Lauren D.,"Lincoln Park, Chicago, IL",friends,186,reviews,4,,,,,,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/xSkdpk3fTPyB2068-_TGrQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=xSkdpk3fTPyB2068-_TGrQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D80&user_id=syOTDqcGo1W0y6jBFFysJw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=syOTDqcGo1W0y6jBFFysJw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D80,Send message,https://www.yelp.com/following_user/add?dst_user_id=syOTDqcGo1W0y6jBFFysJw&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=80,Follow Lauren D.,https://www.yelp.com/following_user/remove?dst_user_id=syOTDqcGo1W0y6jBFFysJw&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=80,Stop following Lauren D.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/21/2016,"So, I haven't made a Yelp review in a long time but unfortunately I have to share this experience because it was without exaggeration, dreadful. I visited on a Sunday night, and it was fairly busy, which is a good sign. I was meeting a friend so I went up to the counter to order before finding a table to wait. I ordered a hummus plate and a dirty chai with almond milk and then they told me there was a 20 minute wait for espresso. No matter how busy it is, a 20 minute wait for coffee is unbelievable. So I went to sit down. 20 minutes pass  by and I get my hummus plate delivered to me. Then my friend meets me and goes up to order. She comes back and tells me that my chai with a shot of espresso had been made, and that she saw it sitting there on the counter getting cold (they have always delivered coffee to where the customer is sitting-- the way my hummus plate was delivered) and she heard the manager walk up to it, ask how long it had been there and then throw it out. Then the girl at the counter told my friend they were out of chai so she came back to me and told me I had to order something different after I had already paid. So we went back up to the counter, and my friend asked to clarify that they don't have any chai left, and the manager then said that they did! The girl at the counter just says, ""oh I thought we were out"". So my friend orders the same thing I did (a dirty chai with almond milk-- which almond milk, by the way, costs extra) and then the manager makes mine with almond milk and hers with regular milk! At that point we were so tired of coming up and getting confused that we just sat down, drank our tea, and left. I don't know if this was a rare occurrence but it was absolutely ridiculous. I will not be returning.",voted for this review,Steven G. and 2 others,javascript:;,Useful,3,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=xSkdpk3fTPyB2068-_TGrQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D80,Report review
https://www.yelp.com/user_details?userid=8q6vJuhgs4e8jf5FkSMybA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Jin L.,"Manhattan, New York, NY",friends,0,review,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.yelp.com/user_details?userid=WX7I6h2Iu-SsU7-TE5EEXQ,https://s3-media1.fl.yelpcdn.com/photo/vAucMdDF4X51HbWda9342w/60s.jpg,Rachel M.,"Chicago, IL",friends,236,reviews,5,photo,[object Object],1,,,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/j-0_VOjGVi2vxIVob3veiA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=j-0_VOjGVi2vxIVob3veiA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100&user_id=WX7I6h2Iu-SsU7-TE5EEXQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=WX7I6h2Iu-SsU7-TE5EEXQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=WX7I6h2Iu-SsU7-TE5EEXQ&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=100,Follow Rachel M.,https://www.yelp.com/following_user/remove?dst_user_id=WX7I6h2Iu-SsU7-TE5EEXQ&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=100,Stop following Rachel M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/4/2016,"Lovely atmosphere. Quiet nooks with plenty of workspaces. Interesting layout architecturally, a house turned cafe. Pleasant staff and tasty beverages. Additionally, their bakery treats are freshly made throughout the day and make the whole place smell delicious. 10/10",1 person voted for this review,,,Useful,,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=j-0_VOjGVi2vxIVob3veiA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100,Report review
https://www.yelp.com/user_details?userid=U8QJI-uyeeF8KLrytpfRJg,https://s3-media3.fl.yelpcdn.com/photo/LGz_LOWxMjIQOEnqMTIXPA/60s.jpg,Laurel J.,"Chagrin Falls, OH",friends,149,reviews,3,photo,[object Object],1,,,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/rLYbyoTPbS4mpFAb8tp4UQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=rLYbyoTPbS4mpFAb8tp4UQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100&user_id=U8QJI-uyeeF8KLrytpfRJg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=U8QJI-uyeeF8KLrytpfRJg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=U8QJI-uyeeF8KLrytpfRJg&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=100,Follow Laurel J.,https://www.yelp.com/following_user/remove?dst_user_id=U8QJI-uyeeF8KLrytpfRJg&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=100,Stop following Laurel J.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/13/2017,Love this place for veggie sandwiches. I tend to get the Secret Garden with a Jamaican latte (honey & cinnamon). The literary theme is so cute and definitely puts me in the mood to read!! Would recommend for sure.,Was this review …?,,,Useful,,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=rLYbyoTPbS4mpFAb8tp4UQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100,Report review
https://www.yelp.com/user_details?userid=m6JdOcY8Finn1Z4L_BKebg,https://s3-media4.fl.yelpcdn.com/photo/pDrI3rnLoL9NheZ4U88E2g/60s.jpg,Dean W.,"Chicago, IL",friends,0,reviews,28,,,,,,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/eXn-QXEAoAYXoa0eHVHyZA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=eXn-QXEAoAYXoa0eHVHyZA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100&user_id=m6JdOcY8Finn1Z4L_BKebg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=m6JdOcY8Finn1Z4L_BKebg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=m6JdOcY8Finn1Z4L_BKebg&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=100,Follow Dean W.,https://www.yelp.com/following_user/remove?dst_user_id=m6JdOcY8Finn1Z4L_BKebg&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=100,Stop following Dean W.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/24/2016,"They have such a nice space to work with here but the business itself is a train wreck.  There are multiple places to hang out (outside, upstairs, two separate rooms on the main level) if you're looking to go somewhere to get some work done or just have some privacy without feeling like they want you out of there.  They have a room in the back upstairs that you could probably die in and not be found for weeks.Having said that, the staff and execution of the business are terrible.  Ordering food is always an ordeal because they don't seem to be set up to handle food service properly.  It's not uncommon to hear the employees complaining to regulars about how bad the ownership is; which, after going there a few times I pretty much agree with. In general this place has decent coffee and if you're looking for a shoulder to cry on you can always commiserate with the staff as they're more than willing to share the harrowing injustices faced by millennials on a daily basis.",Was this review …?,,,Useful,,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=eXn-QXEAoAYXoa0eHVHyZA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100,Report review
https://www.yelp.com/user_details?userid=BUKjX1nSmMLVjhGfR4u_HA,https://s3-media1.fl.yelpcdn.com/photo/mT5zsTFs26tkrABM3tCp9g/60s.jpg,Mat M.,"Walker's Point, Milwaukee, WI",friends,338,reviews,521,photos,[object Object],87,,,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/2VtX3j7FF3fKH-eW5vO9qQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=2VtX3j7FF3fKH-eW5vO9qQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100&user_id=BUKjX1nSmMLVjhGfR4u_HA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=BUKjX1nSmMLVjhGfR4u_HA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=BUKjX1nSmMLVjhGfR4u_HA&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=100,Follow Mat M.,https://www.yelp.com/following_user/remove?dst_user_id=BUKjX1nSmMLVjhGfR4u_HA&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=100,Stop following Mat M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/26/2016,"The Bourgeouis Pig cafe is admittedly around the corner from my office... and let's say I went there about 5 years and waited a ridiculously long amount of time for a basic sandwich - so I've shy'd away from re-visiting until last week.... I'm happy I gave them another shot!I had a 730 am meeting, with a workout before - so therefore had worked up an appetite for something healthy, close and tasty.  My colleague decided to check out the Bourgeois - and were pleasantly surprised.  The latte I had was crafted perfectly - and the breakfast bowl's that we both had were spot on (the toast they served with it was amazing).Local. Tasty & Fresh.  Check it out if you're in the hood!",1 person voted for this review,,,Useful,1,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=2VtX3j7FF3fKH-eW5vO9qQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100,Report review
https://www.yelp.com/user_details?userid=O4LJxgOQAZE39KrcwVy5UA,https://s3-media1.fl.yelpcdn.com/photo/Fs22odMLltyPvBTbh2Hvpw/60s.jpg,Mike O.,"Chicago, IL",friends,0,reviews,23,photos,[object Object],5,,,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/VVZZF0RlNCQ9XQjaIzqg3A,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=VVZZF0RlNCQ9XQjaIzqg3A&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100&user_id=O4LJxgOQAZE39KrcwVy5UA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=O4LJxgOQAZE39KrcwVy5UA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=O4LJxgOQAZE39KrcwVy5UA&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=100,Follow Mike O.,https://www.yelp.com/following_user/remove?dst_user_id=O4LJxgOQAZE39KrcwVy5UA&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=100,Stop following Mike O.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/5/2016,"I ordered a large drip coffee and a scone. The cashier asked me if I wanted light or dark roast. I asked her what the difference was, what kind of dark roast beans.  She just said ""I don't know"".   Trying to help her out I asked ""is it like French Roast""?  She said ""yeah, I don't know...it's Intelligentsia"" I have drank Intelligentsia for years, so I was like, OK whatever.  The cost was about $7 which probably sounds  a bit steep for a drip coffee and a scone, but that was not the biggest problem. The cashier handed me a pile of singles as change, and did not count them.  It just didn't seem right, so I hastily gathered my stuff and found a seat and counted the bills, which were $5 short.  So I got back in line and told her I was shorted.  She said ""well, you walked away, what can I do?""  I guess the burden of proof was on me and the moment was over I have to give her that, i should have been quicker, what can I say.  I went back to my seat and was sitting there trying to work, fuming about my damn $5, when I got the idea to ask her, when her shift was done, if she was over $5, could I come get it.  She said she'd count her drawer for me in a little bit.  After about 20 minutes she comes up to me and says that she was ""only over $1.37"".  Trying to even give her the benefit of the doubt, I asked if she perhaps dropped a $5 under the counter?  She was like ""no I only had singles, I gave you all singles"".  Look reader, I know you don't know me from Adam but I only walked into that place with 2 20s and I had a 20 and 8 singles when all was said and done.  The employee is poorly trained: everyone knows you count the change back to the customer, and she was clearly never taught this. And my situation is why you always count back change to the customer.  The berry scone was fresh and fluffy with lots of berries.  The  coffee was bad, gritty consistency, with a burnt flavor. I think it was just burnt. I really don't think it was Intelligentsia, I have drank it for over 20 years, unless it's just that I never drank it burnt   It was just weird. Anyhow, the menu is formidable, vast. There are a lot of cheesecakes to choose from also. The small sitting area is dark and jam-packed with heavy duty vintage tables and chairs.  The place needs a good dusting, maybe redecorating.  In summary I overpaid for burnt coffee and was shorted $5.  I was so upset that I told myself to wait a few days before posting just to stay objective.  There are a few Starbucks nearby; I recommend using those. I will never set foot in that place again. I you have to eat here, get tea, not coffee and pay with plastic.",2 people voted for this review,,,Useful,2,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=VVZZF0RlNCQ9XQjaIzqg3A&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100,Report review
https://www.yelp.com/user_details?userid=WWnhqRnWWjutMqh-2SzEuQ,https://s3-media3.fl.yelpcdn.com/photo/vwGA8W65E5OfKFtnO95fJw/60s.jpg,Steph C.,"Los Angeles, CA",friends,3835,reviews,3379,photos,[object Object],93,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/b4rdZQrwvTCF9skzMG-6Ng,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=b4rdZQrwvTCF9skzMG-6Ng&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100&user_id=WWnhqRnWWjutMqh-2SzEuQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=WWnhqRnWWjutMqh-2SzEuQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=WWnhqRnWWjutMqh-2SzEuQ&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=100,Follow Steph C.,https://www.yelp.com/following_user/remove?dst_user_id=WWnhqRnWWjutMqh-2SzEuQ&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=100,Stop following Steph C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/9/2014,"We came by Bourgeois Pig for a quick coffee break during a leisurely day driving around Chicago. My husband and I came from out of town, so we had little to no context for this shop, but apparently it's a salient place? Our friend and guide told us it was a popular spot in Lincoln Park.We stayed just long enough to drink some coffee and use the bathroom and sit for fifteen minutes enjoying a spot of nice weather. Both the little cafe and the outdoor patio were cute and pleasant. No problems with service. There were people on the patio, but no one in line when we ordered.I had a tasty iced coffee and had a good time relaxing outside. There was some kind of student at a nearby table with a laptop and a copy of Infinite Jest laid out in front of him. I'm guessing he was settled in pretty good. Our stay was short and sweet. I'd recommend Bourgeois Pig for a caffeine interlude if you're milling around Lincoln Park.",5 people voted for this review,,,Useful,4,Funny,Cool,4,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=b4rdZQrwvTCF9skzMG-6Ng&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100,Report review
https://www.yelp.com/user_details?userid=bKTG1EL9EQg_DT3YCPZ9MQ,https://s3-media1.fl.yelpcdn.com/photo/YcxhKsv1LYCfBOzGVAdyAQ/60s.jpg,Sab S.,"Chicago, IL",friend,1,reviews,15,photo,[object Object],1,,,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/Cxkb76OeoUBe3zHrY9JcKA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Cxkb76OeoUBe3zHrY9JcKA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100&user_id=bKTG1EL9EQg_DT3YCPZ9MQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=bKTG1EL9EQg_DT3YCPZ9MQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=bKTG1EL9EQg_DT3YCPZ9MQ&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=100,Follow Sab S.,https://www.yelp.com/following_user/remove?dst_user_id=bKTG1EL9EQg_DT3YCPZ9MQ&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=100,Stop following Sab S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/31/2016,Waited about 35 mins for two sandwiches that when I ordered them was told I couldn't modify bc they are premade. So not sure why premade sandwiches take that long when it wasn't busy at all. Also there is a fine line between rustic and dirty. This place was seriously grimy. 23$ for two sandwiches that were partly cold is a bit ridiculous.,3 people voted for this review,,,Useful,3,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=Cxkb76OeoUBe3zHrY9JcKA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100,Report review
https://www.yelp.com/user_details?userid=Rz2JjqJvd6jvZhNKr97hmA,https://s3-media3.fl.yelpcdn.com/photo/sEBkum2x9n4JcfSrjFJgQg/60s.jpg,Sean U.,"Milwaukee, WI",friends,4,reviews,22,,,,,,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/DVJ-hEe-nQ9q7stxRHZXOg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=DVJ-hEe-nQ9q7stxRHZXOg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100&user_id=Rz2JjqJvd6jvZhNKr97hmA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=Rz2JjqJvd6jvZhNKr97hmA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=Rz2JjqJvd6jvZhNKr97hmA&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=100,Follow Sean U.,https://www.yelp.com/following_user/remove?dst_user_id=Rz2JjqJvd6jvZhNKr97hmA&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=100,Stop following Sean U.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/19/2016,"There aren't a whole lot of oldschool coffee shops in Chicago, so it's nice to see one that's so well-executed on the atmosphere front. Cozy's the word I'm looking for.  What's keeping me from giving it more stars is the food. I haven't actually had any, mind. In fact, that's my complaint. Such a sprawling menu, and yet no vegan options. Sure, I could ask them to deliberately take half the flavor out of one of their lacto-ovo sandwiches by removing the mayo and cheese, but I'm way too old and jaded for that kind of nonsense.",voted for this review,Ophelia M.,javascript:;,Useful,1,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=DVJ-hEe-nQ9q7stxRHZXOg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100,Report review
https://www.yelp.com/user_details?userid=Z25RrOEYWLGYlpgq9nO-Vw,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Nick W.,"Chicago, IL",friends,0,reviews,6,,,,,,https://www.yelp.com/biz_share/3aoCOA9tc3Nhi2swyhR-1Q/review/dvOqmdX0fQDV6CTFLdZ6Xw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=dvOqmdX0fQDV6CTFLdZ6Xw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100&user_id=Z25RrOEYWLGYlpgq9nO-Vw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=Z25RrOEYWLGYlpgq9nO-Vw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=Z25RrOEYWLGYlpgq9nO-Vw&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=100,Follow Nick W.,https://www.yelp.com/following_user/remove?dst_user_id=Z25RrOEYWLGYlpgq9nO-Vw&previous_url=https://www.yelp.com/biz/bourgeois-pig-cafe-chicago?start=100,Stop following Nick W.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/15/2017,"I've been to this Cafe a number of times for decent coffee.  Today I turned up mid-morning and the place was busy but by no means full.  I went to the counter to order my take away coffee, and was the only one in the queue. Five minutes later, staff having wandered around, eyeballed me and decided that they were too busy to ask if I wanted anything I left. I wont be going back, and by the looks of other recent reviews the hip but self important staff at this joint are running it into the ground. Shame.",voted for this review,Steven G.,javascript:;,Useful,1,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=3aoCOA9tc3Nhi2swyhR-1Q&flag_id=dvOqmdX0fQDV6CTFLdZ6Xw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbourgeois-pig-cafe-chicago%3Fstart%3D100,Report review
