js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,is-elite,is-elite href,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,vote-type,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,js-review-feedback-voter-list,js-review-feedback-voter-list href,count,count 2,count 3,review-tags_item,icon_svg href 19,photo-box-img src 2,biz-shim href
https://www.yelp.com/user_details?userid=u_kQwnBWSfZnONr8ZssYmg,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Amy K.,"Waukesha, WI",friends,0,reviews,16,photos,[object Object],2,,,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/apn5iSw9xVdZ08_ntxacSA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=apn5iSw9xVdZ08_ntxacSA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D100&user_id=u_kQwnBWSfZnONr8ZssYmg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=u_kQwnBWSfZnONr8ZssYmg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=u_kQwnBWSfZnONr8ZssYmg&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=100,Follow Amy K.,https://www.yelp.com/following_user/remove?dst_user_id=u_kQwnBWSfZnONr8ZssYmg&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=100,Stop following Amy K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/11/2017,The latte I received from this place was probably the best this side of the pond. I described the drink as smooth to my friends. The latte was TOO THE BRIM and never spilled. My group was in awe of how full the cup was but never spilled. I enjoyed every sip and will be going back whenever I'm in the area.,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=apn5iSw9xVdZ08_ntxacSA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D100,Report review,,,,,,,,,
https://www.yelp.com/user_details?userid=slNiyvPxMnxtkkTHgzvpog,https://s3-media4.fl.yelpcdn.com/photo/isP1Pm8YqeBOe2fN4zxGOQ/60s.jpg,Elizabeth W.,"Chicago, IL",friends,2,reviews,45,,,,,,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/udlwjF-Z-Gh9tqiLyvCWbg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=udlwjF-Z-Gh9tqiLyvCWbg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D100&user_id=slNiyvPxMnxtkkTHgzvpog,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=slNiyvPxMnxtkkTHgzvpog&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=slNiyvPxMnxtkkTHgzvpog&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=100,Follow Elizabeth W.,https://www.yelp.com/following_user/remove?dst_user_id=slNiyvPxMnxtkkTHgzvpog&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=100,Stop following Elizabeth W.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/26/2017,Ipsento coffee is amazing & leaves the perfect spiced taste in your mouth- I also recently had a basil mint mocha which was a luxurious Andes mint tasting special they had! Downside: not a huge place so seating isn't always available- I have heard great things about their donuts but they don't make them at night & every time I have been in the am they aren't making them that day it seems :( Hopefully I will be able to get them sooner than later !,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=udlwjF-Z-Gh9tqiLyvCWbg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D100,Report review,,,,,,,,,
https://www.yelp.com/user_details?userid=z4gW9Ok335hvLCh91WLF9g,https://s3-media1.fl.yelpcdn.com/photo/Nga30NWQZTJNwvg_uFIasg/60s.jpg,Debbie S.,"Chicago, IL",friends,18,reviews,39,photos,[object Object],39,,,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/xP1dbSvtq5j0EzD8EaKaLA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=xP1dbSvtq5j0EzD8EaKaLA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D100&user_id=z4gW9Ok335hvLCh91WLF9g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=z4gW9Ok335hvLCh91WLF9g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=z4gW9Ok335hvLCh91WLF9g&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=100,Follow Debbie S.,https://www.yelp.com/following_user/remove?dst_user_id=z4gW9Ok335hvLCh91WLF9g&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=100,Stop following Debbie S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/29/2017,"I'm a sucker for coffee shops and Ipsento 606 sits at the top of the list. I love that design of the interior and how open and bright it is. It's a great place to work during the week. It can get loud/busy on the weekends, but I like working in that kind of environment. I love that it's right by the 606, easy to get to, and easy to find parking. I've had the iced coffee and iced chai, both are really good. They have these tiny mini donuts that are perfect for snacking on. For those of you that appreciate quality coffee, this is the spot for you. Splurging a little goes a long way when it comes to coffee.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=xP1dbSvtq5j0EzD8EaKaLA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D100,Report review,,,,,,,,,
https://www.yelp.com/user_details?userid=2jKsUqXznd5T0Og2okvXCA,https://s3-media2.fl.yelpcdn.com/photo/3Bu2qF52PRwaIAzxyGYUqA/60s.jpg,Cook S.,"Chicago, IL",friends,6,reviews,80,photos,[object Object],210,,,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/X9u3Xr5uUPQ6PhwED4RldQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=X9u3Xr5uUPQ6PhwED4RldQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D100&user_id=2jKsUqXznd5T0Og2okvXCA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=2jKsUqXznd5T0Og2okvXCA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=2jKsUqXznd5T0Og2okvXCA&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=100,Follow Cook S.,https://www.yelp.com/following_user/remove?dst_user_id=2jKsUqXznd5T0Og2okvXCA&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=100,Stop following Cook S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/17/2017,"Ipsento 606 coffee isn't the best, it's nothing amazing but this location is awesome! It's right next to the 606 pathwalk, nothing like enjoying an ice brewed coffee while taking a walk.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=X9u3Xr5uUPQ6PhwED4RldQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D100,Report review,,,,,,1 check-in,[object Object],,
https://www.yelp.com/user_details?userid=8q6vJuhgs4e8jf5FkSMybA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Jin L.,"Manhattan, New York, NY",friends,0,review,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.yelp.com/user_details?userid=v1GY-TaOpbvK_G37FQ06wg,https://s3-media2.fl.yelpcdn.com/photo/mmlvv8UHw6i6sMu3gLv-6A/60s.jpg,A G.,"Chicago, IL",friends,0,reviews,38,photos,[object Object],5,,,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/1qL6sqpuyaSqsjFglmI-Kw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=1qL6sqpuyaSqsjFglmI-Kw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D120&user_id=v1GY-TaOpbvK_G37FQ06wg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=v1GY-TaOpbvK_G37FQ06wg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=v1GY-TaOpbvK_G37FQ06wg&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=120,Follow A G.,https://www.yelp.com/following_user/remove?dst_user_id=v1GY-TaOpbvK_G37FQ06wg&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=120,Stop following A G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/5/2016,"I'm not sure if I'm going to the same place as all these other reviews....I used to go to the western ave Ipsento when I lived near it. Now that I've moved, I walk to this one when on the 606. Two of the times I have been in, they have lost my order. I stand there until I finally have to say something to get my order. It's been pretty disappointing. I am a huge fan of their coffee. But each time I've gone, the line has been frustratingly long (only one check out open but several people wandering around) and then to have lost orders - doesn't seem efficient to me.I don't mind waiting for good coffee, but maybe figure out a better system for orders rather than pieces of paper that fly off counters, only to be lost.The people are always friendly, for sure. wish there weren't so many strollers inside - hard to navigate to the counter and pick up area.Will continue to go but will watch to be sure my order is on the move.",voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=1qL6sqpuyaSqsjFglmI-Kw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D120,Report review,Kristian C. and 7 others,javascript:;,6,3,1,,,,
https://www.yelp.com/user_details?userid=SlajL5FGLCTeAt9eJlCA5w,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Anastasiia M.,"Chicago, IL",friend,1,reviews,60,photos,[object Object],113,,,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/YHtbPp57N81bVDQ9n3nikQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=YHtbPp57N81bVDQ9n3nikQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D120&user_id=SlajL5FGLCTeAt9eJlCA5w,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=SlajL5FGLCTeAt9eJlCA5w&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=SlajL5FGLCTeAt9eJlCA5w&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=120,Follow Anastasiia M.,https://www.yelp.com/following_user/remove?dst_user_id=SlajL5FGLCTeAt9eJlCA5w&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=120,Stop following Anastasiia M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/14/2017,"It's really atmospheric European place. Cozy and super  clean (sparkling clean). Smells like coffee beans. The staff were courteous and accommodating ... I ordered ipsento latte and it was way too sweet for me (lots of honey), I asked to change it for regular latte, and they were okay to do that. Very friendly! Can't tell that coffee was really good, but I'll stop by for drinks next time.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=YHtbPp57N81bVDQ9n3nikQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D120,Report review,,,,,,,,https://s3-media1.fl.yelpcdn.com/bphoto/eEdyeeWtrmYGpRayIr1J6g/348s.jpg,https://www.yelp.com/biz_photos/ipsento-606-chicago?reviewid=YHtbPp57N81bVDQ9n3nikQ&select=eEdyeeWtrmYGpRayIr1J6g
https://www.yelp.com/user_details?userid=goKyD5u7mLn0qcz4ndnREg,https://s3-media3.fl.yelpcdn.com/photo/O9_FChMNQFjfA31OAcctkA/60s.jpg,Vickey L.,"Chicago, IL",friends,27,reviews,18,photos,[object Object],2,,,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/-Rf7_MZPeyEN51LRX1nUJA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=-Rf7_MZPeyEN51LRX1nUJA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D120&user_id=goKyD5u7mLn0qcz4ndnREg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=goKyD5u7mLn0qcz4ndnREg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=goKyD5u7mLn0qcz4ndnREg&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=120,Follow Vickey L.,https://www.yelp.com/following_user/remove?dst_user_id=goKyD5u7mLn0qcz4ndnREg&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=120,Stop following Vickey L.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/28/2016,"5 Stars just for the service, even with a mishap.  Atmosphere:  Hella chill.Drink:  Ultimate comfort food, my fave is their milk steamers with unique flavored syrups added (good alternative when you've OD'd on hot chocolate at Katherine Anne's but still want a cozy kind of drink).  This is no Starbucks wannabe.  If you're not a steamer or coffee person they have great tea options too.  Not sure about the location on California but the one on Milwaukee has cocktails and such too.Service:The last time I was at their other location I had gotten hooked on their Jo Snow cardamom rose syrup mixed into my milk steamer.  So effen good.  Tonight when we walked into this location I couldn't remember the flavor's name, so I'm trying to explain to the nice barista I wanted a thing, but no idea what was in the thing, but the other place put that thing in my steamer and it was delicious.  Yeah.  If it sounds stupid to you, it was definitely awkward for me.  But in about 2 seconds flat the first barista was like, ""Oh the Cardamom Rose!""  (4 for you Glen Coco!)A slight mixup meant I ended up with a latte at first instead of a steamer (complete with a pretty leaf in the foam).  The 2nd barista quickly and professionally resolved it, including refunding the difference in my change.  He even offered the oopsie latte to my husband which I think was a great way to show good will.I've had order mixups elsewhere (who hasn't?) and it's usually a cringe-worthy exchange where I feel like I need to talk to 15 people just to clarify what happened, sometimes with an accusatory manager in my face like I'm a scammer.  The staff at Ipsento 606 made it smooth and after a long day, I really appreciated that friendly aspect.  I'll be back!",1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=-Rf7_MZPeyEN51LRX1nUJA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D120,Report review,,,1,1,,,,,
https://www.yelp.com/user_details?userid=UuYRrW1tEscMuWthDVb4Dg,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Justice H.,"Indianapolis, IN",friends,189,reviews,8,photos,[object Object],8,,,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/lctgJKI1GkDd7J5ca8bf0Q,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=lctgJKI1GkDd7J5ca8bf0Q&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D120&user_id=UuYRrW1tEscMuWthDVb4Dg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=UuYRrW1tEscMuWthDVb4Dg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=UuYRrW1tEscMuWthDVb4Dg&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=120,Follow Justice H.,https://www.yelp.com/following_user/remove?dst_user_id=UuYRrW1tEscMuWthDVb4Dg&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=120,Stop following Justice H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/21/2017,"Love this place! Quality coffee, yummy pastries and friendly staff. My first time in the barista recommended a drink for me... So good! I wish I could remember her name because she was so sweet and really took care of us. This is the perfect place to go if you're looking for a coffee shop with a chill vibe and cute atmosphere. I probably wouldn't recommend this place if you're in a rush or just plan on taking a little extra time for your coffee run, from all my experiences so far it's not an in and out kind of place... It does takes a little longer to get everything made for you but it's worth it. Make sure you try their mini vegan donuts! They're adorable and so delicious!",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=lctgJKI1GkDd7J5ca8bf0Q&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D120,Report review,,,,,,1 check-in,[object Object],https://s3-media2.fl.yelpcdn.com/bphoto/hYfybQQodIkHfuzhPs_4Ng/348s.jpg,https://www.yelp.com/biz_photos/ipsento-606-chicago?reviewid=lctgJKI1GkDd7J5ca8bf0Q&select=hYfybQQodIkHfuzhPs_4Ng
https://www.yelp.com/user_details?userid=qopA1DLwDjDSIxsfCo9Zyg,https://s3-media1.fl.yelpcdn.com/photo/IpfJNVtlYkHs59IxjTcnPA/60s.jpg,Kate D.,"Charlotte, NC",friends,100,reviews,222,photos,[object Object],90,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/TIevVMl11OZtkylkz0AClQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=TIevVMl11OZtkylkz0AClQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D120&user_id=qopA1DLwDjDSIxsfCo9Zyg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=qopA1DLwDjDSIxsfCo9Zyg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=qopA1DLwDjDSIxsfCo9Zyg&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=120,Follow Kate D.,https://www.yelp.com/following_user/remove?dst_user_id=qopA1DLwDjDSIxsfCo9Zyg&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=120,Stop following Kate D.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/11/2016,"I've been to this Ipsento a couple of times and it's such a great space. The shop is modern and inviting, and I love sitting at the counter in the back window and watching the dogs play in the park. The first time I came I tried the Nitro iced coffee, which was really good. I didn't LOVE it purely because I don't love Nitro coffee, which I've learned now. But I still really enjoyed it. I recently came in early on a Sunday (which was great, so empty) and had a cappuccino. It was delicious and well balanced. A note with the cappuccinos though--they have a couple of sizes, so I had to ask the differences. The small and medium have 2 shots, I went with the medium because I wanted a bigger drink. But the medium is definitely a bit more like a latte due to the fact that it has more milk. It's still great, but if you want a more traditional cappuccino, go with the small. I also had a croissant, which was really good, not the best ever, but really tasty. They have a pretty extensive menu so I hope to come back soon to try one of their specialty lattes.",Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=TIevVMl11OZtkylkz0AClQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D120,Report review,,,,,,,,https://s3-media3.fl.yelpcdn.com/bphoto/jy6G0YvgM0vMvwztjLqvcw/168s.jpg,https://www.yelp.com/biz_photos/ipsento-606-chicago?reviewid=TIevVMl11OZtkylkz0AClQ&select=jy6G0YvgM0vMvwztjLqvcw
https://www.yelp.com/user_details?userid=YRnFXn1jv3uP75mutpcdxw,https://s3-media4.fl.yelpcdn.com/photo/ye-ph_rPJxS7TkHf4quaWw/60s.jpg,Megan P.,"Chicago, IL",friends,406,reviews,3,,,,,,https://www.yelp.com/biz_share/cLaMG2ztKxqqLhRRpP9HNg/review/2S24KPDvxZLzNLOMZiQFSg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=2S24KPDvxZLzNLOMZiQFSg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D120&user_id=YRnFXn1jv3uP75mutpcdxw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=YRnFXn1jv3uP75mutpcdxw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=YRnFXn1jv3uP75mutpcdxw&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=120,Follow Megan P.,https://www.yelp.com/following_user/remove?dst_user_id=YRnFXn1jv3uP75mutpcdxw&previous_url=https://www.yelp.com/biz/ipsento-606-chicago?start=120,Stop following Megan P.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/16/2017,"I literally love this place!!!!!!!! I discovered Ipsento many years ago when it only had one location, and it gets better every time I go. You can tell that the owner really puts their heart and soul into this place. The coffee is amazing, outstanding, affordable, and grown sustainably! Ive spoken with the owner, who has personally visited these coffee farms himself, hundreds and hundreds of miles away, to make sure the farming families have GOOD living conditions. Now THAT is dedication. You can taste the effort put into their drinks from the ground up, literally. The ambiance is great, as well as its location. I know their old location had sandwiches, which were to die for! I don't think the new location serves them though. I love going here for just about anything, whether it be to escape my home routine, to work, to relax, or to catch up with friends. The thing I love most about this place is that I know my money is going toward something good. Its in good hands, and well worth supporting over some place like Starbucks ANY DAY. PLEASE GO! You'll thank me.",1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=cLaMG2ztKxqqLhRRpP9HNg&flag_id=2S24KPDvxZLzNLOMZiQFSg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fipsento-606-chicago%3Fstart%3D120,Report review,,,1,,,,,,
