js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-tags_item,icon_svg href 10,review-content,voting-intro,vote-type,vote-type 2,vote-type 3,count,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,is-elite,is-elite href,photo-box-img src 2,count 2,count 3
https://www.yelp.com/user_details?userid=3DqbMTuiRYYJAhLh2ob6uQ,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Rina Y.,"Chicago, IL",friends,0,review,1,,,,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/D3zogRBJ1Lzqb0SkysdrIQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=D3zogRBJ1Lzqb0SkysdrIQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60&user_id=3DqbMTuiRYYJAhLh2ob6uQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=3DqbMTuiRYYJAhLh2ob6uQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=3DqbMTuiRYYJAhLh2ob6uQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Follow Rina Y.,https://www.yelp.com/following_user/remove?dst_user_id=3DqbMTuiRYYJAhLh2ob6uQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Stop following Rina Y.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/30/2016,,,"You can't go there with your even small and tiny pet. Even if you are holding him/her and gonna take out coffee, they make you to wait outside. I totally understand that, but when they said that, I felt like I was treated like I did something bad. One person told me my small dog is not allowed, and I told her I'm gonna take my coffee out as soon as I get it, and she said 'yes.' Right after that, another person told me 'wait outside because PETS NOT ALLOWED' one more time infront of other people. That made me feel really bad, and I recently have never seen this in any places at all in Chicago.  It is NOT PET FRIENDLY COFFEE PLACE.",2 people voted for this review,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=D3zogRBJ1Lzqb0SkysdrIQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Report review,,,,1,1
https://www.yelp.com/user_details?userid=DlFGtIX48Dnk4oBn7fIXbg,https://s3-media3.fl.yelpcdn.com/photo/zTAxdXUiVhwpJecQP-JoiA/60s.jpg,Fisnik H.,"Chicago, IL",friends,53,reviews,3,,,,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/z_4UrYkq6onbRQOvViakNw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=z_4UrYkq6onbRQOvViakNw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60&user_id=DlFGtIX48Dnk4oBn7fIXbg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=DlFGtIX48Dnk4oBn7fIXbg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=DlFGtIX48Dnk4oBn7fIXbg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Follow Fisnik H.,https://www.yelp.com/following_user/remove?dst_user_id=DlFGtIX48Dnk4oBn7fIXbg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Stop following Fisnik H.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/12/2015,1 check-in,[object Object],I like the environment and people. The staff is awesome as well. What it don't really like is the coffee. Sorry to say that but it's not a tasteful coffee. Maybe I'm used to DD and done like fancy process of making a simple coffee,2 people voted for this review,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=z_4UrYkq6onbRQOvViakNw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Report review,,,,2,
https://www.yelp.com/user_details?userid=ag2JNY1JnYeuxip5YkRYUg,https://s3-media3.fl.yelpcdn.com/photo/zXEbVfGwJVtb45_bnXRcTg/60s.jpg,Danielle M.,"Rancho Santa Margarita, CA",friends,112,reviews,13,photos,[object Object],15,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/Bwhx0Ncb5ZFb0n9mYe1Nvw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Bwhx0Ncb5ZFb0n9mYe1Nvw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60&user_id=ag2JNY1JnYeuxip5YkRYUg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=ag2JNY1JnYeuxip5YkRYUg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=ag2JNY1JnYeuxip5YkRYUg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Follow Danielle M.,https://www.yelp.com/following_user/remove?dst_user_id=ag2JNY1JnYeuxip5YkRYUg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Stop following Danielle M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/29/2015,1 check-in,[object Object],"Perfect coffee shop atmosphere. Quiet enough to work but enough background noise to keep things from being awkward. As for the service, it was excellent. The baristas are very kind (pretty standard at all Intelligentsias). The quality of the coffee is amazing. It's 90° so I settled for a cold brew which was wonderful. Love this place, easy to get to via blue line train or Division, Milwaukee, or Ashland bus.",1 person voted for this review,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=Bwhx0Ncb5ZFb0n9mYe1Nvw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Report review,,,,1,
https://www.yelp.com/user_details?userid=Yfr6P02G-7RoaQLAxOsJ_Q,https://s3-media3.fl.yelpcdn.com/photo/6pOn4zOEUPCpTSIu6ZUjSA/60s.jpg,Cassidy A.,"Chicago, IL",friends,4,reviews,72,photos,[object Object],102,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/cw5UfH4LUSw4hQhqseA-0g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=cw5UfH4LUSw4hQhqseA-0g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60&user_id=Yfr6P02G-7RoaQLAxOsJ_Q,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=Yfr6P02G-7RoaQLAxOsJ_Q&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=Yfr6P02G-7RoaQLAxOsJ_Q&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Follow Cassidy A.,https://www.yelp.com/following_user/remove?dst_user_id=Yfr6P02G-7RoaQLAxOsJ_Q&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Stop following Cassidy A.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/20/2014,,,"Not a fan. I drink chai and theirs was not delicious, only served in a small size and with 2% milk. Pricey, nice baristas, clean atmosphere but not super comfy.",5 people voted for this review,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=cw5UfH4LUSw4hQhqseA-0g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Report review,,,,5,
https://www.yelp.com/user_details?userid=sqU1jNvnrgBawYaDcqxUzQ,https://s3-media2.fl.yelpcdn.com/photo/h4wKEIK1OYAfotX6TAQpww/60s.jpg,Katie P.,"Chicago, IL",friends,196,reviews,94,photos,[object Object],4,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/-n4U-n9veKrg_IcOTSbf9w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=-n4U-n9veKrg_IcOTSbf9w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60&user_id=sqU1jNvnrgBawYaDcqxUzQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=sqU1jNvnrgBawYaDcqxUzQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=sqU1jNvnrgBawYaDcqxUzQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Follow Katie P.,https://www.yelp.com/following_user/remove?dst_user_id=sqU1jNvnrgBawYaDcqxUzQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Stop following Katie P.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/30/2014,,,"Been twice now.  I feel kinda bad for the three stars since every single person working here has been absolutely LOVELY in total contrast to my experience at the downtown one, where i felt like constant judgment was upon me for ordering a cafe au lait instead of just straight coffee.  I got a cafe au lait  to go the first time I came here.  I tried my boyfriend's straight black coffee the second time (I can't drink straight black because of stomach problems which sucks cuz i love the taste) and it was very smooth, very light and delicious. Unfortunately, it doesn't stand up well to the milk added so my au lait didn't have much flavor. Plus my au lait was 5 dollas for a 12 oz drink...uh no.  The latte I had the second time was pretty good, beautiful of course but in this drink also espresso didn't stand up to the milk at all.  Creamy, very little coffee taste.  So if ya want straight coffee, go for sure, some of the best in Chicago, but the other drinks were meh for the price.And the seating... the seating... WTF?  Am I a five year old playing with blocks?? I want a back to my chair please. Or is it a table?? Maybe both?? If you're gonna do experimental furniture at least make it comfortable to sit on.  Or make sense at all. Really, I want to love your coffee and awesome employees but my weak stomach and strong sense that a coffee shop should be at least a little comfortable leaves me at 3 stars.",8 people voted for this review,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=-n4U-n9veKrg_IcOTSbf9w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Report review,,,,6,2
https://www.yelp.com/user_details?userid=jCGuGQuSsVUrt4vbQpfi7g,https://s3-media4.fl.yelpcdn.com/photo/NvoYDYe_WjFoDXHFboorXg/60s.jpg,Lois A.,"Chicago, IL",friends,24,reviews,650,photos,[object Object],69,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/PMxxFY5KsRHovfoC3KZ1Hg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=PMxxFY5KsRHovfoC3KZ1Hg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60&user_id=jCGuGQuSsVUrt4vbQpfi7g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=jCGuGQuSsVUrt4vbQpfi7g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=jCGuGQuSsVUrt4vbQpfi7g&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Follow Lois A.,https://www.yelp.com/following_user/remove?dst_user_id=jCGuGQuSsVUrt4vbQpfi7g&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Stop following Lois A.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/29/2014,,,Still confused as to why the large here is smaller than at the downtown location. I thought they may just have ran out of the bigger cups the first time but was told the second time that's just how it is here. So why would I buy it here and not downtown?,7 people voted for this review,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=PMxxFY5KsRHovfoC3KZ1Hg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Report review,,,,6,1
https://www.yelp.com/user_details?userid=u8E0yPLIxMDIdFJROgO-bg,https://s3-media2.fl.yelpcdn.com/photo/3S3NycVKeX5yVThZz_ysAw/60s.jpg,Rag C.,"Chicago, IL",friends,36,reviews,57,photos,[object Object],84,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/epeI6iAH7M9ru5PaWxl0Dw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=epeI6iAH7M9ru5PaWxl0Dw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60&user_id=u8E0yPLIxMDIdFJROgO-bg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=u8E0yPLIxMDIdFJROgO-bg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=u8E0yPLIxMDIdFJROgO-bg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Follow Rag C.,https://www.yelp.com/following_user/remove?dst_user_id=u8E0yPLIxMDIdFJROgO-bg&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Stop following Rag C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/19/2014,4 check-ins,[object Object],"A wonderful addition to this to brew up some competition in the coffee shop business in this neighborhood. The seating area is not so comfy for sitting long for hours and getting work done because of all the block like things. Pastries seem overpriced. I also wish either the quantity of coffee was more or the price was slightly lower because 8oz or 10oz feels too small for the price you pay when you are used to drinking traditionally large portion sizes from coffee-chains. For the seasoned tastebuds only, not your regular coffee shop. I would recommend the Gateau Basque - it is out of this world!",3 people voted for this review,Useful,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=epeI6iAH7M9ru5PaWxl0Dw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Report review,,,,3,
https://www.yelp.com/user_details?userid=9P5r-U1tUwbT6moI8ESSng,https://s3-media1.fl.yelpcdn.com/photo/Lgvob9A66UYNunSHaiyXsw/60s.jpg,Sara J.,"Chicago, IL",friends,7,reviews,34,photos,[object Object],12,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/tChQDdW67BGCgPbf2XIphA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=tChQDdW67BGCgPbf2XIphA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60&user_id=9P5r-U1tUwbT6moI8ESSng,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=9P5r-U1tUwbT6moI8ESSng&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=9P5r-U1tUwbT6moI8ESSng&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Follow Sara J.,https://www.yelp.com/following_user/remove?dst_user_id=9P5r-U1tUwbT6moI8ESSng&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Stop following Sara J.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,8/5/2014,,,"The staff is magnificent. I usually don't comment on service unless it's bad but everyone one here is a) lovely b) remembers your name c) remembers your ""usual order"" has it ready when you walk up. Who does that anymore? I know the coffee trend is at it's peak but does that mean because we spend $5 on a coffee we still don't expect some quality service? The coffee is great, pastries from Floriole standard, solid, goodness. It takes energy to be cheery all day, trust me guys...these barristas have it down pat. I forgot how it feels for someone to ask me about my day, actually catches me off guard. Great addition to the neighborhood!",2 people voted for this review,Useful,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=tChQDdW67BGCgPbf2XIphA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Report review,,,,2,
https://www.yelp.com/user_details?userid=fk8_WX8zUpE-ZLc2jZCowQ,https://s3-media1.fl.yelpcdn.com/photo/UR1dEe6GHksrtLAi4Lv3Jw/60s.jpg,Hector T.,"Chicago, IL",friends,2,reviews,61,photo,[object Object],1,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/W4arc8lIehoCFnBnBuUuNw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=W4arc8lIehoCFnBnBuUuNw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60&user_id=fk8_WX8zUpE-ZLc2jZCowQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=fk8_WX8zUpE-ZLc2jZCowQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=fk8_WX8zUpE-ZLc2jZCowQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Follow Hector T.,https://www.yelp.com/following_user/remove?dst_user_id=fk8_WX8zUpE-ZLc2jZCowQ&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Stop following Hector T.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/1/2014,1 check-in,[object Object],Great coffee. Cute place. Uncomfortable seating. Loud music. Friendly staff. A/C very cold but that could be specific to the day.,2 people voted for this review,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=W4arc8lIehoCFnBnBuUuNw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Report review,,,,2,
https://www.yelp.com/user_details?userid=ZNRWlUbZq8kNIzN2uqTUiw,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,T F.,"Chicago, IL",friend,1,reviews,8,,,,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/8jX2h8XDnyX-HTkwSWY95Q,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=8jX2h8XDnyX-HTkwSWY95Q&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60&user_id=ZNRWlUbZq8kNIzN2uqTUiw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=ZNRWlUbZq8kNIzN2uqTUiw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=ZNRWlUbZq8kNIzN2uqTUiw&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Follow T F.,https://www.yelp.com/following_user/remove?dst_user_id=ZNRWlUbZq8kNIzN2uqTUiw&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Stop following T F.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/30/2014,,,"I don't want to like this place... the hyper-modern thing doesn't fit well with the neighborhood -- and in general, Intelli is def on the ""snooty"" side of the coffee shop world... But for good reason.  If you're looking for the best coffee product, they can't be beat. The company clearly invests heavily in quality and training. Extremely knowledgeable and friendly staff. Similar to their other locations, it's hands-down the most consistently fantastic coffee and espresso you'll ever have. Ugggggh.",3 people voted for this review,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=8jX2h8XDnyX-HTkwSWY95Q&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Report review,,,,2,1
https://www.yelp.com/user_details?userid=LF3mjOXVPVmIdUJaySxO6g,https://s3-media1.fl.yelpcdn.com/photo/q0_nMhQm4BWH-hZXkBlKWg/60s.jpg,M.j. R.,"South Miami, FL",friends,182,reviews,84,photos,[object Object],38,https://www.yelp.com/biz_share/juna0kp4RMJ1y6GuXcRmsA/review/akc-z9Obo1mzzjYhYwEwwg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=akc-z9Obo1mzzjYhYwEwwg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60&user_id=LF3mjOXVPVmIdUJaySxO6g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=LF3mjOXVPVmIdUJaySxO6g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=LF3mjOXVPVmIdUJaySxO6g&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Follow M.j. R.,https://www.yelp.com/following_user/remove?dst_user_id=LF3mjOXVPVmIdUJaySxO6g&previous_url=https://www.yelp.com/biz/intelligentsia-coffee-chicago-12?start=60,Stop following M.j. R.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/16/2015,,,This is my favorite coffee brand and the interior design are very modern. Small on the inside but great service and it has a bar atmosphere. Not good for a large group to gather but good for 1 or 2 people. I like all the coffee and tea.,1 person voted for this review,Useful,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=juna0kp4RMJ1y6GuXcRmsA&flag_id=akc-z9Obo1mzzjYhYwEwwg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fintelligentsia-coffee-chicago-12%3Fstart%3D60,Report review,,,,,1
