,alias,categories,coordinates.latitude,coordinates.longitude,display_phone,distance,id,image_url,is_closed,location.address1,location.address2,location.address3,location.city,location.country,location.display_address,location.state,location.zip_code,name,phone,price,rating,review_count,transactions,url
959,7-eleven-oak-park,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.8795977238173,-87.7876737713814,(708) 524-0834,1132.1267945733857,W8uMR-HrOuEL_L-oCsm0Hw,https://s3-media3.fl.yelpcdn.com/bphoto/_SQlY7ctIf9LtrAHHvH8TA/o.jpg,False,515 Madison St,,,Oak Park,US,"['515 Madison St', 'Oak Park, IL 60302']",IL,60302,7-Eleven,+17085240834,$,4.0,4,[],https://www.yelp.com/biz/7-eleven-oak-park?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
960,mcdonalds-oak-park-2,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.87971,-87.77778,(708) 763-8186,1128.8581231765295,5XX5nXsDgHNMwCluOsXGZg,https://s3-media4.fl.yelpcdn.com/bphoto/sOjXMS_xin8A_LlkM2PDZQ/o.jpg,False,111 W Madison St,,,Oak Park,US,"['111 W Madison St', 'Oak Park, IL 60302']",IL,60302,McDonald's,+17087638186,$,1.5,25,[],https://www.yelp.com/biz/mcdonalds-oak-park-2?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
961,mcdonalds-chicago-75,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.8801791917474,-87.7507109194994,(773) 378-1470,1030.9690198229337,YtxyLyC8_oTWKSgxY0hUiQ,https://s3-media4.fl.yelpcdn.com/bphoto/9LU7VsZPAYsFLPhfvZ-dbw/o.jpg,False,5015 W Madison,,,Chicago,US,"['5015 W Madison', 'Chicago, IL 60644']",IL,60644,McDonald's,+17733781470,,1.0,6,[],https://www.yelp.com/biz/mcdonalds-chicago-75?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
962,shirleys-cafe-chicago,"[{'alias': 'cafes', 'title': 'Cafes'}]",41.880488,-87.7344673,(773) 417-7262,978.0538800239491,g2MxXCYfO81SbUg2XR_6DA,https://s3-media3.fl.yelpcdn.com/bphoto/6-O8kfDd7At7u6hWH7T_Kw/o.jpg,False,4335 Madison,,,Chicago,US,"['4335 Madison', 'Chicago, IL 60624']",IL,60624,Shirley's Cafe,+17734177262,,4.0,1,[],https://www.yelp.com/biz/shirleys-cafe-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
963,dunkin-donuts-chicago-180,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.8831332,-87.6862888,(312) 829-0005,658.9379993234289,6mOJEYPE2WL9ZYkGHOW53Q,https://s3-media2.fl.yelpcdn.com/bphoto/_rFu1FYTO6WM3YdwvB1qoQ/o.jpg,False,101 N Western Ave,,,Chicago,US,"['101 N Western Ave', 'Chicago, IL 60612']",IL,60612,Dunkin' Donuts,+13128290005,$$,2.5,4,[],https://www.yelp.com/biz/dunkin-donuts-chicago-180?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
964,mcdonalds-chicago-66,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.8818926,-87.6859936,(312) 243-3599,808.5700951967784,p58477UjB6FgxijNqKyaTw,https://s3-media1.fl.yelpcdn.com/bphoto/6YkxlfrAcE3pY8-JaqAJcQ/o.jpg,False,23 N Western Ave,,,Chicago,US,"['23 N Western Ave', 'Chicago, IL 60612']",IL,60612,McDonald's,+13122433599,$,1.5,25,[],https://www.yelp.com/biz/mcdonalds-chicago-66?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
965,stans-donuts-chicago-16,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",41.8852,-87.65904,(312) 285-2148,796.4116203155787,e6Y3ucckO91Yphh7xABhKQ,https://s3-media3.fl.yelpcdn.com/bphoto/eA5nNdvAmo9EAjox5rh_3g/o.jpg,False,1301 W Lake St,,,Chicago,US,"['1301 W Lake St', 'Chicago, IL 60607']",IL,60607,Stan's Donuts,+13122852148,$,3.5,5,"['delivery', 'pickup']",https://www.yelp.com/biz/stans-donuts-chicago-16?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
966,dunkin-donuts-chicago-196,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.8813351,-87.6655271,,884.8808928755988,XBv8dp9t2EqAWSGNadtpWQ,https://s3-media3.fl.yelpcdn.com/bphoto/_zgjzf69VZBWQVYAQs4unQ/o.jpg,False,1519 W Madison St,,,Chicago,US,"['1519 W Madison St', 'Chicago, IL 60607']",IL,60607,Dunkin' Donuts,,$,2.5,17,[],https://www.yelp.com/biz/dunkin-donuts-chicago-196?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
967,mcdonalds-chicago-171,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.88566,-87.66188,(312) 243-0312,564.5479509609798,4LnSMHwQXOHj_KpzOhlneA,https://s3-media2.fl.yelpcdn.com/bphoto/KY2S8d0v_tfG-sYCBN2qIw/o.jpg,False,1380 W Lake St,,,Chicago,US,"['1380 W Lake St', 'Chicago, IL 60607']",IL,60607,McDonald's,+13122430312,$,2.5,47,[],https://www.yelp.com/biz/mcdonalds-chicago-171?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
968,sawada-coffee-chicago,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.8836669921875,-87.6489334106445,(312) 754-0431,938.5973051692539,G-LUoHk_E_XCjSoSsaflFw,https://s3-media2.fl.yelpcdn.com/bphoto/GE4xHXf57zdZnahoG76J0w/o.jpg,False,112 N Green St,,,Chicago,US,"['112 N Green St', 'Chicago, IL 60607']",IL,60607,Sawada Coffee,+13127540431,$$,4.5,478,[],https://www.yelp.com/biz/sawada-coffee-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
969,princi-chicago,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",41.8846,-87.6525,(312) 243-9097,654.613068293487,G4StPEWj21D-V1QhSZ3KGg,https://s3-media3.fl.yelpcdn.com/bphoto/RWFETLqr3Hz3ru1llpzY6A/o.jpg,False,1000 W Randolph St,,,Chicago,US,"['1000 W Randolph St', 'Chicago, IL 60607']",IL,60607,Princi,+13122439097,,3.5,28,[],https://www.yelp.com/biz/princi-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
970,la-colombe-coffee-chicago-3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.884110942717,-87.651928959323,(312) 733-0707,721.025243306737,4hhsyYChjYkXWxEfhyvcfw,https://s3-media2.fl.yelpcdn.com/bphoto/-UlHx_OlyeN_EhZhLIVtcA/o.jpg,False,955 W Randolph St,,,Chicago,US,"['955 W Randolph St', 'Chicago, IL 60607']",IL,60607,La Colombe Coffee,+13127330707,$,4.0,422,[],https://www.yelp.com/biz/la-colombe-coffee-chicago-3?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
971,groundswell-coffee-roasters-chicago-3,"[{'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",41.8817349,-87.6569299,(312) 763-2165,825.0912408947686,uGzEhin53O59JzUhkkwCFQ,https://s3-media4.fl.yelpcdn.com/bphoto/kkzmdeabaZAi6HszRpv2PQ/o.jpg,False,1168 W Madison St,,,Chicago,US,"['1168 W Madison St', 'Chicago, IL 60607']",IL,60607,Groundswell Coffee Roasters,+13127632165,$,4.5,57,[],https://www.yelp.com/biz/groundswell-coffee-roasters-chicago-3?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
972,bombobar-chicago,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.8846722,-87.6488699,(312) 967-7000,864.2480436863938,z-G2QyFrbf7Bw1Ikx1TLNA,https://s3-media4.fl.yelpcdn.com/bphoto/H4UE8jmveLxrrw77kkWXJg/o.jpg,False,832 W Randolph St,,,Chicago,US,"['832 W Randolph St', 'Chicago, IL 60607']",IL,60607,BomboBar,+13129677000,$$,4.0,736,[],https://www.yelp.com/biz/bombobar-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
973,morgan-street-cafe-chicago,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",41.8796768188477,-87.6516265869141,(312) 850-0234,1156.4269956428748,PRcDyZVHFCiQ_AOBn66DZw,https://s3-media2.fl.yelpcdn.com/bphoto/avfchYVJxh2DnSP1-6NK8w/o.jpg,False,111 S Morgan St,,,Chicago,US,"['111 S Morgan St', 'Chicago, IL 60607']",IL,60607,Morgan Street Cafe,+13128500234,$,4.0,178,"['delivery', 'pickup']",https://www.yelp.com/biz/morgan-street-cafe-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
974,warm-belly-bakery-chicago,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",41.8804142551255,-87.656945539661,(312) 265-0780,973.2183355794597,zxXxDUG9LC7tM8QJYCG2AQ,https://s3-media4.fl.yelpcdn.com/bphoto/bvh3dTjGQHZUYwZr6HrZkQ/o.jpg,False,1148 W Monroe,,,Chicago,US,"['1148 W Monroe', 'Chicago, IL 60607']",IL,60607,Warm Belly Bakery,+13122650780,$$,4.0,143,"['delivery', 'pickup']",https://www.yelp.com/biz/warm-belly-bakery-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
975,m2-cafe-chicago-3,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.878154,-87.649269,(312) 265-1824,1399.1539217055054,BShJp9xl8EzP55v6Ix1yxw,https://s3-media3.fl.yelpcdn.com/bphoto/hfG1DiUIGVbDr1rlVzvrWg/o.jpg,False,850 W Jackson,,,Chicago,US,"['850 W Jackson', 'Chicago, IL 60607']",IL,60607,M2 Cafe,+13122651824,$,4.0,77,"['delivery', 'pickup']",https://www.yelp.com/biz/m2-cafe-chicago-3?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
976,do-rite-donuts-and-chicken-chicago-5,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.8853451,-87.6519216,(312) 624-8878,619.223643601155,xMCLMQY0G7OvNHqJEz8eEg,https://s3-media1.fl.yelpcdn.com/bphoto/aKY_E6E62FRnnqNqKLsMwg/o.jpg,False,181 N Morgan St,,,Chicago,US,"['181 N Morgan St', 'Chicago, IL 60607']",IL,60607,Do-Rite Donuts & Chicken,+13126248878,$,4.5,168,[],https://www.yelp.com/biz/do-rite-donuts-and-chicken-chicago-5?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
977,mcdonalds-chicago-228,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.88333,-87.65362,,707.3613101520353,NKvAOCH5XZiqRW6dJ93Bhw,https://s3-media1.fl.yelpcdn.com/bphoto/FozIoj86Gzt2Ue2FxHwhEg/o.jpg,False,110 North Carpenter St,,,Chicago,US,"['110 North Carpenter St', 'Chicago, IL 60607']",IL,60607,McDonald's,,$,3.5,30,[],https://www.yelp.com/biz/mcdonalds-chicago-228?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
978,starbucks-chicago-135,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.8815604405118,-87.6522092295401,(312) 421-7073,947.799895988894,-PdcNUhGeTsvbWkPAAQK_A,https://s3-media4.fl.yelpcdn.com/bphoto/nX003FYojkfviHMqb0x3Dg/o.jpg,False,1001 W Madison St,,,Chicago,US,"['1001 W Madison St', 'Chicago, IL 60607']",IL,60607,Starbucks,+13124217073,$$,3.0,50,[],https://www.yelp.com/biz/starbucks-chicago-135?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
979,starbucks-chicago-89,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.8846144875,-87.651909615198,(312) 850-0079,679.4029009215469,ElElCVPwATVD-h6RKPNtTA,https://s3-media2.fl.yelpcdn.com/bphoto/KcK5XuQ8wYj73mOt2NUNEQ/o.jpg,False,946 W Randolph St,,,Chicago,US,"['946 W Randolph St', 'Chicago, IL 60607']",IL,60607,Starbucks,+13128500079,$$,3.0,30,[],https://www.yelp.com/biz/starbucks-chicago-89?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
980,7-eleven-chicago-80,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.8805653545925,-87.6518654251549,(312) 421-5636,1059.632078184612,vW1_LaaZDBJisnQx1JqGGQ,https://s3-media2.fl.yelpcdn.com/bphoto/WC_BIop1CmfZ6YnBEKxLXQ/o.jpg,False,954 W Monroe,,,Chicago,US,"['954 W Monroe', 'Chicago, IL 60607']",IL,60607,7-Eleven,+13124215636,$$,3.0,3,[],https://www.yelp.com/biz/7-eleven-chicago-80?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
981,7-eleven-chicago-123,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.8788257673541,-87.6570479479051,(312) 738-2760,1149.498963550871,59VlYAslsZGei1efo0oS6w,https://s3-media3.fl.yelpcdn.com/bphoto/NK3HLYVo-2mTcCFynmnwgA/o.jpg,False,200 S Racine,,,Chicago,US,"['200 S Racine', 'Chicago, IL 60607']",IL,60607,7-Eleven,+13127382760,$,1.0,1,[],https://www.yelp.com/biz/7-eleven-chicago-123?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
982,dunkin-donuts-chicago-299,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",41.88533,-87.652763,(312) 433-9829,552.0746552048469,hEkDwGQTqIxH_55zwpQF7w,,False,1015 W Lake,,,Chicago,US,"['1015 W Lake', 'Chicago, IL 60607']",IL,60607,Dunkin Donuts,+13124339829,,2.5,3,"['delivery', 'pickup']",https://www.yelp.com/biz/dunkin-donuts-chicago-299?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
983,starbucks-chicago-321,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.8775800613553,-87.6547841064272,,1305.654993693507,zEdKhr-cR9DUko5uB8_tpA,https://s3-media3.fl.yelpcdn.com/bphoto/4la5zexY4xLWS0NF_BSsdA/o.jpg,False,1101 West Jackson Blvd,,,Chicago,US,"['1101 West Jackson Blvd', 'Chicago, IL 60607']",IL,60607,Starbucks,,$$,1.5,10,[],https://www.yelp.com/biz/starbucks-chicago-321?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
984,starbucks-chicago-424,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.877806356647,-87.6549610868096,(312) 279-3340,1278.4560844446235,W1dcww-JAjSenADe_sSONA,,False,1101 Jackson Blvd,,,Chicago,US,"['1101 Jackson Blvd', 'Chicago, IL 60607']",IL,60607,Starbucks,+13122793340,,1.0,1,[],https://www.yelp.com/biz/starbucks-chicago-424?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
985,artopolis-chicago,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",41.87762,-87.64758,(312) 559-9000,1284.70242477428,UQ3cGi3GdBljE3i2_qLcBQ,https://s3-media1.fl.yelpcdn.com/bphoto/jfzSiBzA6Upj042Zl_422g/o.jpg,False,306 S Halsted St,,,Chicago,US,"['306 S Halsted St', 'Chicago, IL 60661']",IL,60661,Artopolis,+13125599000,$$,4.0,820,['pickup'],https://www.yelp.com/biz/artopolis-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
986,meddle-coffee-bar-chicago-3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.8779047891568,-87.6427854757224,(312) 631-3553,1317.3700217637388,ra4hdxs2teadi4GMpGMTIw,https://s3-media2.fl.yelpcdn.com/bphoto/b6EvrFJllaOmahBUnEUcGA/o.jpg,False,601 West Jackson Blvd,,,Chicago,US,"['601 West Jackson Blvd', 'Chicago, IL 60661']",IL,60661,Meddle Coffee Bar,+13126313553,$$,4.5,68,[],https://www.yelp.com/biz/meddle-coffee-bar-chicago-3?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
987,slightly-toasted-chicago,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",41.8824216386384,-87.6414361298879,(312) 967-2830,913.7073821640205,XmxZC51PUFiyOGD1IYuIfw,https://s3-media1.fl.yelpcdn.com/bphoto/55rJEFIEQyOQfIshVWQE7w/o.jpg,False,22 N Clinton,,,Chicago,US,"['22 N Clinton', 'Chicago, IL 60661']",IL,60661,Slightly Toasted,+13129672830,$$,4.0,95,['pickup'],https://www.yelp.com/biz/slightly-toasted-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
988,doughnut-vault-canal-chicago,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.8840430473447,-87.6392692673889,(312) 285-2830,903.8427919304183,ZCjy7wZ62b7yA0GNlueomQ,https://s3-media2.fl.yelpcdn.com/bphoto/Wh6NshCNkmYPjrgFbI-LqQ/o.jpg,False,111 N Canal St,,,Chicago,US,"['111 N Canal St', 'Chicago, IL 60606']",IL,60606,Doughnut Vault Canal,+13122852830,$,4.0,84,[],https://www.yelp.com/biz/doughnut-vault-canal-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
989,department-of-coffee-and-social-affairs-chicago-12,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.8817235,-87.6415191,,1017.8683086272333,uWNteRxNxAYgOue1XiZW_Q,https://s3-media2.fl.yelpcdn.com/bphoto/Go7Mgq5dX5NmBkPA_1XJEQ/o.jpg,False,555 W Madison St,,,Chicago,US,"['555 W Madison St', 'Chicago, IL 60661']",IL,60661,Department Of Coffee And Social Affairs,,$$,4.0,2,[],https://www.yelp.com/biz/department-of-coffee-and-social-affairs-chicago-12?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
990,saigon-sisters-chicago-2,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",41.885619554755,-87.642292864209,(312) 496-0090,599.3896263709155,zYmfgb7QvbSbZ7_XoH3OKg,https://s3-media1.fl.yelpcdn.com/bphoto/DMnJJplgIw0iy2K1NYINKQ/o.jpg,False,567 W Lake St,,,Chicago,US,"['567 W Lake St', 'Chicago, IL 60661']",IL,60661,Saigon Sisters,+13124960090,$$,3.5,426,"['pickup', 'delivery']",https://www.yelp.com/biz/saigon-sisters-chicago-2?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
991,le-pain-quotidien-chicago-19,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.8842077171099,-87.6408362388611,(312) 234-0900,794.3980844504296,T02PCDlYz99kuSNatLaDQg,https://s3-media3.fl.yelpcdn.com/bphoto/6iuclyx-aSQbVOY7ZnzyjA/o.jpg,False,135 N Clinton St,,,Chicago,US,"['135 N Clinton St', 'Chicago, IL 60661']",IL,60661,Le Pain Quotidien,+13122340900,$$,3.5,95,"['pickup', 'delivery']",https://www.yelp.com/biz/le-pain-quotidien-chicago-19?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
992,specialtys-café-and-bakery-chicago-9,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'cafes', 'title': 'Cafes'}]",41.88024,-87.6405,(877) 502-2837,1157.5711444148706,MB0Ze8st6WjIxCbnx9r1SQ,https://s3-media2.fl.yelpcdn.com/bphoto/rAk27BEDMavpScUsbQFtYg/o.jpg,False,525 W Monroe St,,,Chicago,US,"['525 W Monroe St', 'Chicago, IL 60661']",IL,60661,Specialty's Café & Bakery,+18775022837,$,3.5,76,[],https://www.yelp.com/biz/specialtys-caf%C3%A9-and-bakery-chicago-9?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
993,veros-caffe-and-gelato-chicago,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",41.8812702,-87.647361,(312) 243-7657,877.9329923115292,f87NpkBHg9dvjH5d-3T27w,https://s3-media3.fl.yelpcdn.com/bphoto/PR7Tec3hk3t5qVYNepdb5g/o.jpg,False,40 S Halsted St,,,Chicago,US,"['40 S Halsted St', 'Chicago, IL 60661']",IL,60661,Vero's Caffe & Gelato,+13122437657,$,3.5,25,[],https://www.yelp.com/biz/veros-caffe-and-gelato-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
994,pret-a-manger-chicago-12,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",41.88235,-87.6404699,,970.9086033011853,jsilq2M8dED3AGoXT3bApQ,https://s3-media1.fl.yelpcdn.com/bphoto/FVP9BWP7MIEZSelTtWiYfw/o.jpg,False,500 West Madison St,,,Chicago,US,"['500 West Madison St', 'Chicago, IL 60661']",IL,60661,Pret A Manger,,$,4.0,11,[],https://www.yelp.com/biz/pret-a-manger-chicago-12?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
