js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-tags_item,icon_svg href 10,review-content,voting-intro,vote-type,count,vote-type 2,vote-type 3,count 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip
https://www.yelp.com/user_details?userid=SggD7ZObcqPGPTVxSkxkMw,https://s3-media1.fl.yelpcdn.com/photo/4iufQRsppm0WJXRpXDAj5A/60s.jpg,R.C. N.,"Chicago, IL",friends,2,reviews,19,,,,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/Gmq2h52qRBB8D_5grHdhzQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Gmq2h52qRBB8D_5grHdhzQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140&user_id=SggD7ZObcqPGPTVxSkxkMw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=SggD7ZObcqPGPTVxSkxkMw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Send message,https://www.yelp.com/following_user/add?dst_user_id=SggD7ZObcqPGPTVxSkxkMw&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Follow R.C. N.,https://www.yelp.com/following_user/remove?dst_user_id=SggD7ZObcqPGPTVxSkxkMw&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Stop following R.C. N.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/25/2015,1 check-in,[object Object],"Had a great start to our day at Sol Cafe this morning.  Even though it was cold and snowy outside, we were cozy and comfortable inside. In addition to the welcoming atmosphere, the food and drinks were all top notch. We enjoyed a breakfast panini sandwich, Chai Latte, Glazed and Infused doughnut, and a pour over coffee. We don't live in RP, so this was our first time at Sol, but we'll be back.",Was this review …?,Useful,,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=Gmq2h52qRBB8D_5grHdhzQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Report review
https://www.yelp.com/user_details?userid=09JdewPAts4szGbJ9fxfQg,https://s3-media3.fl.yelpcdn.com/photo/RlsiFwr5WMxMbNrTtl5OQg/60s.jpg,Debra L.,"Chicago, IL",friends,104,reviews,215,photos,[object Object],61,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/4cqfjG__kUmoPI2jNkYFKQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=4cqfjG__kUmoPI2jNkYFKQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140&user_id=09JdewPAts4szGbJ9fxfQg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=09JdewPAts4szGbJ9fxfQg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Send message,https://www.yelp.com/following_user/add?dst_user_id=09JdewPAts4szGbJ9fxfQg&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Follow Debra L.,https://www.yelp.com/following_user/remove?dst_user_id=09JdewPAts4szGbJ9fxfQg&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Stop following Debra L.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/6/2014,1 check-in,[object Object],"In love!  This is a picture perfect, homey, arty coffee house.  The staff was welcoming,  warm,  and friendly. They normally offer vegan pastries, but today the selection was down to a "" hippie granola scone.""   No problem.   The scone was hearty and delicious and filled with healthful sunflower seeds. Hippie indeed!   It came with cherry jelly which was the perfect compliment to the scone.  I also ordered a chai with almond milk.  They make their blissfully perfect chai in-house.  No mixes here. My friend thoroughly enjoyed his croissant and soy latte, which had the beautiful leafy flourish on top of a thick foam.  This place is so cool.  It's only a minute from the Howard red line stop.  Hop the train and proceed to enjoy!",1 person voted for this review,Useful,1,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=4cqfjG__kUmoPI2jNkYFKQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Report review
https://www.yelp.com/user_details?userid=TnBBeyaQnOyTQRp6tBh-Pg,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Ben D.,"Chicago, IL",friends,144,reviews,18,,,,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/rZw2zBIEkC6IRRxH0tR0Mg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=rZw2zBIEkC6IRRxH0tR0Mg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140&user_id=TnBBeyaQnOyTQRp6tBh-Pg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=TnBBeyaQnOyTQRp6tBh-Pg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Send message,https://www.yelp.com/following_user/add?dst_user_id=TnBBeyaQnOyTQRp6tBh-Pg&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Follow Ben D.,https://www.yelp.com/following_user/remove?dst_user_id=TnBBeyaQnOyTQRp6tBh-Pg&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Stop following Ben D.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/19/2016,,,"Great spot in Rogers Park! The inside of the place is quite nice, the staff are friendly, and it is *definitely* the best coffee in Rogers Park. If you are in the area, I would definitely check it out.",Was this review …?,Useful,,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=rZw2zBIEkC6IRRxH0tR0Mg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Report review
https://www.yelp.com/user_details?userid=0e131sEobNcDF_ezrZJHww,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,nancy l.,"Chicago, IL",friends,0,reviews,48,,,,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/l0ZPROOXJ_XJxi6Bcyfjzw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=l0ZPROOXJ_XJxi6Bcyfjzw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140&user_id=0e131sEobNcDF_ezrZJHww,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=0e131sEobNcDF_ezrZJHww&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Send message,https://www.yelp.com/following_user/add?dst_user_id=0e131sEobNcDF_ezrZJHww&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Follow nancy l.,https://www.yelp.com/following_user/remove?dst_user_id=0e131sEobNcDF_ezrZJHww&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Stop following nancy l.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/13/2014,,,"I am SO happy to have a nice coffee place in the area.  The people that work there are very nice and friendly.  My coffee and tea were good - the only food I have had were muffins, which were tasty.  Cons - it seems like some of the same people are there many times when I go in and they sit in the best places for hours.  I know they have the 2 hour check ins but I have seen some of these people just given the cards with no purchase.  I do agree with another poster that I wish it was cozier if customers are going to stay all day.- ok, I admit that it creeps me out to see all the pastries just laid out as people are walking by and several of my friends have commented on the same.  I bet if you put them all behind a case you would see many more!",2 people voted for this review,Useful,1,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=l0ZPROOXJ_XJxi6Bcyfjzw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Report review
https://www.yelp.com/user_details?userid=Xz5HUZX3btyZa5KQI0Dq0g,https://s3-media4.fl.yelpcdn.com/photo/XPx36ItVFG0zUKyihtEm0w/60s.jpg,Cecilia M.,"Chicago, IL",friends,42,reviews,45,photos,[object Object],10,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/WuEUL2Q5PthVoNJkDjJdnQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=WuEUL2Q5PthVoNJkDjJdnQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140&user_id=Xz5HUZX3btyZa5KQI0Dq0g,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=Xz5HUZX3btyZa5KQI0Dq0g&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Send message,https://www.yelp.com/following_user/add?dst_user_id=Xz5HUZX3btyZa5KQI0Dq0g&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Follow Cecilia M.,https://www.yelp.com/following_user/remove?dst_user_id=Xz5HUZX3btyZa5KQI0Dq0g&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Stop following Cecilia M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/30/2014,,,"Love Sol! Great service, great focus, great doughnuts and lovely down to earth staff. This place is a blessing I. Our neighborhood and I hope people go out if their way to support them! My only recommendation: add more child friendly props, book/toy corner or something so parents can corner their kids in a spot that won't disturb other patrons. In always a bit nervous my toddler may be disruptive to others and having a good distraction for kids alway works",Was this review …?,Useful,,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=WuEUL2Q5PthVoNJkDjJdnQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Report review
https://www.yelp.com/user_details?userid=wrqjhZy0FKIl5gUHzLY7IQ,https://s3-media4.fl.yelpcdn.com/photo/coRZSwmsjy3dAhspRva1mQ/60s.jpg,Dan P.,"Skokie, IL",friends,129,reviews,145,,,,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/8VQZJYVYdpchFfS5Humrlw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=8VQZJYVYdpchFfS5Humrlw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140&user_id=wrqjhZy0FKIl5gUHzLY7IQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=wrqjhZy0FKIl5gUHzLY7IQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Send message,https://www.yelp.com/following_user/add?dst_user_id=wrqjhZy0FKIl5gUHzLY7IQ&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Follow Dan P.,https://www.yelp.com/following_user/remove?dst_user_id=wrqjhZy0FKIl5gUHzLY7IQ&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Stop following Dan P.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/18/2014,,,"howard street on the far north side of chi-town just got a whole bunch better with the opening of the sol cafe. located on the edge of what used to be the ""juneway jungle"", a rough and tumble neighborhood, cafe sol brings high quality coffeehouse culture to  an area that is in transition.first off, the space is comfy and yet open enough to not feel claustrophobic.the music played was not offensive like at some other spots. the baristas have been consistently friendly and helpful, never making me feel like a middle age dude among hipsters. the coffee and other drinks are well made and the selection of deserts is extensive and delicious. donuts and long johns from chicagos epic GLAZED AND INFUSED donut shops () are freshly made and always available. the bacon maple chocolate long john was to die for.a welcome addition to the north side and chicagos coffee scene. make the trip up north and support this fine business. and tell your friends!",1 person voted for this review,Useful,1,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=8VQZJYVYdpchFfS5Humrlw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Report review
https://www.yelp.com/user_details?userid=fJY7JlcxzAEJn7dn3icsQQ,https://s3-media2.fl.yelpcdn.com/photo/TYRlv8Eow7FYibU9WrvC8g/60s.jpg,Stephen L.,"Chicago, IL",friends,15,reviews,24,photos,[object Object],11,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/WjrKpZdWQfN7XktXDqHixA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=WjrKpZdWQfN7XktXDqHixA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140&user_id=fJY7JlcxzAEJn7dn3icsQQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=fJY7JlcxzAEJn7dn3icsQQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Send message,https://www.yelp.com/following_user/add?dst_user_id=fJY7JlcxzAEJn7dn3icsQQ&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Follow Stephen L.,https://www.yelp.com/following_user/remove?dst_user_id=fJY7JlcxzAEJn7dn3icsQQ&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Stop following Stephen L.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/10/2014,3 check-ins,[object Object],"I really dig Sol Cafe. Great ambiance (exposed brick, rotating local art, large windows in front filling the place with natural light), good coffee, and snacks! Snacks include cool sandwich options, cookies, scones, cheddar muffins (with whole eggs inside them) and Glazed & Infused doughnuts on the weekend. Yay doughnuts! They've also got a number of outlets if you're planning on making this place your office away from the office. The reason for the four instead of five is the iced coffee refill price. Unless this has changed very recently, it's a full price refill. I would even go 4.5 since they are freeing up the internet from the 2 hour restriction.",Was this review …?,Useful,,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=WjrKpZdWQfN7XktXDqHixA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Report review
https://www.yelp.com/user_details?userid=JAe7FaglR7K-s0gv7QFPfg,https://s3-media1.fl.yelpcdn.com/photo/99E2CoVvmgSLiuEl_Mjq2Q/60s.jpg,Mark K.,"Chicago, IL",friends,2,reviews,47,,,,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/xz_r1Dh729T-FuITQ3AzKw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=xz_r1Dh729T-FuITQ3AzKw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140&user_id=JAe7FaglR7K-s0gv7QFPfg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=JAe7FaglR7K-s0gv7QFPfg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Send message,https://www.yelp.com/following_user/add?dst_user_id=JAe7FaglR7K-s0gv7QFPfg&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Follow Mark K.,https://www.yelp.com/following_user/remove?dst_user_id=JAe7FaglR7K-s0gv7QFPfg&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Stop following Mark K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/23/2013,,,"Good coffee, great donuts, friendly people.   It's really great to have this spot in the neighborhood.  The prices are reasonable.  They also have other baked goods and sandwiches besides donuts.",1 person voted for this review,Useful,1,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=xz_r1Dh729T-FuITQ3AzKw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Report review
https://www.yelp.com/user_details?userid=CLiyZEhoV9Du4pmwkR-ciQ,https://s3-media1.fl.yelpcdn.com/photo/q9K5xpGAdNxvmY1rKjMgTw/60s.jpg,Kate B.,"Chicago, IL",friends,29,reviews,3,,,,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/BXV4IdZICl7-SBUZ1MvZsQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=BXV4IdZICl7-SBUZ1MvZsQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140&user_id=CLiyZEhoV9Du4pmwkR-ciQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=CLiyZEhoV9Du4pmwkR-ciQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Send message,https://www.yelp.com/following_user/add?dst_user_id=CLiyZEhoV9Du4pmwkR-ciQ&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Follow Kate B.,https://www.yelp.com/following_user/remove?dst_user_id=CLiyZEhoV9Du4pmwkR-ciQ&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Stop following Kate B.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,1/19/2014,1 check-in,[object Object],"We were excited for this place to open but never really stopped by until last weekend. This place is so amazing we've been back three more times already. Their sandwiches, donuts, and drinks are both beautiful and super tasty. The decor and the staff are lovely as well. 10/10 would come here forever.",1 person voted for this review,Useful,1,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=BXV4IdZICl7-SBUZ1MvZsQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Report review
https://www.yelp.com/user_details?userid=xuflelyP2_rM-Zc8-E0BTw,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Ben S.,"Chicago, IL",friends,3,reviews,8,,,,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/9DKKEFaTPIEH2BuL6cA9fA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=9DKKEFaTPIEH2BuL6cA9fA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140&user_id=xuflelyP2_rM-Zc8-E0BTw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=xuflelyP2_rM-Zc8-E0BTw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Send message,https://www.yelp.com/following_user/add?dst_user_id=xuflelyP2_rM-Zc8-E0BTw&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Follow Ben S.,https://www.yelp.com/following_user/remove?dst_user_id=xuflelyP2_rM-Zc8-E0BTw&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Stop following Ben S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/18/2015,,,"A great spot to sit and work. Friendly staff. Clean bathrooms. LOTS of outlets and most of all, Glazed and Infused donuts on Fri, Sat, & Sun.",Was this review …?,Useful,,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=9DKKEFaTPIEH2BuL6cA9fA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Report review
https://www.yelp.com/user_details?userid=T67rTQP72JOXyAe-YG-BIw,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Kevin M.,"Chicago, IL",friends,0,reviews,3,,,,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/R2dBkFTAnkmW4BDCHdgV9Q,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=R2dBkFTAnkmW4BDCHdgV9Q&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140&user_id=T67rTQP72JOXyAe-YG-BIw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=T67rTQP72JOXyAe-YG-BIw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Send message,https://www.yelp.com/following_user/add?dst_user_id=T67rTQP72JOXyAe-YG-BIw&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Follow Kevin M.,https://www.yelp.com/following_user/remove?dst_user_id=T67rTQP72JOXyAe-YG-BIw&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=140,Stop following Kevin M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/9/2014,,,"I think it's about time that I give this place a positive review... I've been going here for a little while now and I loved the specific drink I got every morning... Addicted may be the word. Needless to say that while on a 3 week business trip I returned to my coffee place of choice and the owner looked very concerned to see me... I picked up on her facial cue right away and realized it was empathy... She told me my favorite drink would be replaced by another seasonal creation.... So I came in and ordered my drink until the ingredients were gone... And then I kinda disappearedI'd say about a month later or maybe a little more I returned... My mission was to pick up donuts to bring to my parents because my dad has been in the hospital for a month and won't stop asking for the doughnuts that come from Chicago... the barista behind the counter says so what are you drinking now that your drink is gone? Just doughnuts I haven't found a replacement for the drink yet I responded.., which was my way of saying so you in another month or more.,, without missing a beat he offered for me try a special drink just an iced coffee that absolutely blew my mind... This place is the kinda place that'll remember your drink when you come in... But not only that... They will share the emotional attachment you make with your morning coffee and you can tell they are passionate about what they do.  Both the barista and the girl who rang me out and waited patiently while I picked out the right donuts for recovering dad started my day off great! Thank you both for reminding me why I go here.",Was this review …?,Useful,,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=R2dBkFTAnkmW4BDCHdgV9Q&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D140,Report review
