js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,photo-box-img src 2,biz-shim href,voting-intro,vote-type,vote-type 2,vote-type 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,count,count 2,review-tags_item,icon_svg href 14,count 3
https://www.yelp.com/user_details?userid=KnWEENPFNTASX-9E_8NeQA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Melissa M.,"Manhattan Beach, CA",friends,0,reviews,9,photos,[object Object],8,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/M77hqGaMbv8ZOBAEI4fFRQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=M77hqGaMbv8ZOBAEI4fFRQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=KnWEENPFNTASX-9E_8NeQA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=KnWEENPFNTASX-9E_8NeQA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=KnWEENPFNTASX-9E_8NeQA&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow Melissa M.,https://www.yelp.com/following_user/remove?dst_user_id=KnWEENPFNTASX-9E_8NeQA&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following Melissa M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/28/2016,"Ambiance:Great vibe, welcoming friendly staff. Feels like I could chill here for hours.Food:Had a chocolate scone and dark roast metropolis coffee. Scone was delish moist and flavorful,coffee was smooth and freshFree wifi...yes. It's a necessitySuggestions/Constructive criticism :Wish they had a signature bev of the week or day and if they do and I missed it it would be nice if the stag suggested it or informed me about it. When I explore new spots I like to know what makes the place unique. There are tons of coffee shops in the Chi,I'm still not sure what is unique about Charmers.",https://s3-media2.fl.yelpcdn.com/bphoto/4LnycLaHdmkuFb-ON9cdXQ/348s.jpg,https://www.yelp.com/biz_photos/charmers-cafe-chicago-4?reviewid=M77hqGaMbv8ZOBAEI4fFRQ&select=4LnycLaHdmkuFb-ON9cdXQ,2 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=M77hqGaMbv8ZOBAEI4fFRQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,1,1,,,
https://www.yelp.com/user_details?userid=vAFlXgOFymHBhkXkcXfw8w,https://s3-media2.fl.yelpcdn.com/photo/lthn1R0pgluQrPDw0yWkiA/60s.jpg,Noriana S.,"Manhattan, NY",friends,19,reviews,27,photos,[object Object],15,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/649V4HhPAkWHqDLfqYFdmw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=649V4HhPAkWHqDLfqYFdmw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=vAFlXgOFymHBhkXkcXfw8w,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=vAFlXgOFymHBhkXkcXfw8w&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=vAFlXgOFymHBhkXkcXfw8w&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow Noriana S.,https://www.yelp.com/following_user/remove?dst_user_id=vAFlXgOFymHBhkXkcXfw8w&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following Noriana S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/2/2017,"This convenient location that's a local coffee shop, serves common coffee drinks and sandwiches. The drinks are made with care and so was the turkey Swiss sandwich that I order on a regular. The prices are slightly high, but I take that it's because it's a local shop.",,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=649V4HhPAkWHqDLfqYFdmw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,,,,,
https://www.yelp.com/user_details?userid=ybQq4C1p9wklAPlvCN30YQ,https://s3-media2.fl.yelpcdn.com/photo/8cIlOgIWm5XR1mn-laqXNQ/60s.jpg,Nate S.,"West Seattle, Seattle, WA",friends,15,reviews,62,photos,[object Object],34,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/9VpQefG6-gfGfKaAM_yQVA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=9VpQefG6-gfGfKaAM_yQVA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=ybQq4C1p9wklAPlvCN30YQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=ybQq4C1p9wklAPlvCN30YQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=ybQq4C1p9wklAPlvCN30YQ&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow Nate S.,https://www.yelp.com/following_user/remove?dst_user_id=ybQq4C1p9wklAPlvCN30YQ&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following Nate S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/16/2016,"A great, cozy little cafe nestled in the heart of Rogers park. A neighborhood mainstay returns!",https://s3-media1.fl.yelpcdn.com/bphoto/7JkLbMWjQCLIg28RYszJ_w/348s.jpg,https://www.yelp.com/biz_photos/charmers-cafe-chicago-4?reviewid=9VpQefG6-gfGfKaAM_yQVA&select=7JkLbMWjQCLIg28RYszJ_w,1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=9VpQefG6-gfGfKaAM_yQVA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,,1,First to Review,[object Object],
https://www.yelp.com/user_details?userid=2aLnv8DPxMX-6YFGF-ce2A,https://s3-media1.fl.yelpcdn.com/photo/mQO0LgeMZMzlpOlfIMlt6w/60s.jpg,Amy S.,"Chicago, IL",friends,9,reviews,43,,,,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/konpFesS9KuIFO37e87IGA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=konpFesS9KuIFO37e87IGA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=2aLnv8DPxMX-6YFGF-ce2A,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=2aLnv8DPxMX-6YFGF-ce2A&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=2aLnv8DPxMX-6YFGF-ce2A&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow Amy S.,https://www.yelp.com/following_user/remove?dst_user_id=2aLnv8DPxMX-6YFGF-ce2A&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following Amy S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/31/2016,Great drinks options.  I had a Chai tea.  Perfectly spiced without being too sweet.  Sandwiches are also yummy.  Must try if in the area.,,,1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=konpFesS9KuIFO37e87IGA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,1,,,,1
https://www.yelp.com/user_details?userid=ht7zG-ecJsNB1V6arsW8gw,https://s3-media2.fl.yelpcdn.com/photo/OTQUiFtDEXMgItAGF6hD-Q/60s.jpg,mandy b.,"Chicago, IL",friends,8,reviews,12,,,,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/8DfEtO9saH8dIJ7jhnvP5Q,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=8DfEtO9saH8dIJ7jhnvP5Q&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=ht7zG-ecJsNB1V6arsW8gw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=ht7zG-ecJsNB1V6arsW8gw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=ht7zG-ecJsNB1V6arsW8gw&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow mandy b.,https://www.yelp.com/following_user/remove?dst_user_id=ht7zG-ecJsNB1V6arsW8gw&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following mandy b.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,12/17/2016,"So glad charmers is back! Their coffee is delicious and while I do love Metropolis, I wish they would have gone with a newer small local roaster. I will occasionally work from Charmers and appreciate that I can stay for a few hours and not feel rushed or that I am in the way. I am sad that they shortened their hours for winter but I understand why it makes sense for their business. Welcome back Charmers!",,,1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=8DfEtO9saH8dIJ7jhnvP5Q&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,1,,,,
https://www.yelp.com/user_details?userid=JOCbV-vdYuL8jKNvbu0SYw,https://s3-media3.fl.yelpcdn.com/photo/2OHc1jSU72dGiTr9c_4dAg/60s.jpg,Alyce I.,"Chicago, IL",friends,0,reviews,31,photo,[object Object],1,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/u5PTPijRHZkbsfIW0lvDRw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=u5PTPijRHZkbsfIW0lvDRw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=JOCbV-vdYuL8jKNvbu0SYw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=JOCbV-vdYuL8jKNvbu0SYw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=JOCbV-vdYuL8jKNvbu0SYw&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow Alyce I.,https://www.yelp.com/following_user/remove?dst_user_id=JOCbV-vdYuL8jKNvbu0SYw&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following Alyce I.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,2/19/2017,Always a wonderful experience but today had a bagel cheese egg and ham sandwich that was SO delicious!  So many places serve frozen processed stuff (Starbucks) and this sandwich was freshly made and wonderful!,,,Was this review …?,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=u5PTPijRHZkbsfIW0lvDRw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,,1,,,
https://www.yelp.com/user_details?userid=S-jThCG_S-7_xtm75nkB2Q,https://s3-media1.fl.yelpcdn.com/photo/_IncDKWJcXCgOV6hds3uFQ/60s.jpg,Ron M.,"Washington D.C., DC",friends,647,reviews,16,,,,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/fVc_1h4DsFq3OUnnkz3rUA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=fVc_1h4DsFq3OUnnkz3rUA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=S-jThCG_S-7_xtm75nkB2Q,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=S-jThCG_S-7_xtm75nkB2Q&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=S-jThCG_S-7_xtm75nkB2Q&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow Ron M.,https://www.yelp.com/following_user/remove?dst_user_id=S-jThCG_S-7_xtm75nkB2Q&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following Ron M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/11/2016,Love this new cafe. Brings more charm to the neighborhood it compliments R Public House at the Jarvis redline,,,1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=fVc_1h4DsFq3OUnnkz3rUA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,1,1,,,
https://www.yelp.com/user_details?userid=LGMk2Yx3SDl9ipcpWm4BZA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Maria K.,"Chicago, IL",friends,0,reviews,13,,,,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/EKt8YYE_1HmergVTiFotgA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=EKt8YYE_1HmergVTiFotgA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=LGMk2Yx3SDl9ipcpWm4BZA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=LGMk2Yx3SDl9ipcpWm4BZA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=LGMk2Yx3SDl9ipcpWm4BZA&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow Maria K.,https://www.yelp.com/following_user/remove?dst_user_id=LGMk2Yx3SDl9ipcpWm4BZA&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following Maria K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/20/2017,"I love this place! Coffee is great and the shakes are delicious. The interior makes me want to sit, read and hang out!!!! I'm so happy this place opened.",,,1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=EKt8YYE_1HmergVTiFotgA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,1,,,,
https://www.yelp.com/user_details?userid=yPtlYoOxamFTn8HlYMr_mA,https://s3-media3.fl.yelpcdn.com/photo/ePmpDAumxVKSLfMteRTtCw/60s.jpg,Chad C.,"Chicago, IL",friends,15,reviews,7,,,,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/cMa0oI6kvPIg3RtXSEMwtw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=cMa0oI6kvPIg3RtXSEMwtw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=yPtlYoOxamFTn8HlYMr_mA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=yPtlYoOxamFTn8HlYMr_mA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=yPtlYoOxamFTn8HlYMr_mA&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow Chad C.,https://www.yelp.com/following_user/remove?dst_user_id=yPtlYoOxamFTn8HlYMr_mA&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following Chad C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/17/2016,"A wonderful addition to Jarvis Square. This will easily be my new favorite coffee house. An engaging staff and ""charming"" atmosphere that has my favorite coffee and something tasty for just about anyone's liking. They have a huge sidewalk patio and plenty of seating inside, try one of the three swings. Welcome back to the neighborhood Charmers Cafe, you have elevated Rogers Park, Jarvis Square just that much more.",,,3 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=cMa0oI6kvPIg3RtXSEMwtw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,1,3,1 check-in,[object Object],
https://www.yelp.com/user_details?userid=U0CncZWzLKMSOiYplEt4FA,https://s3-media1.fl.yelpcdn.com/photo/g3hK5lGKA1FNq0iYMt8UwQ/60s.jpg,Amanda L.,"Brooklyn, NY",friends,30,reviews,24,photos,[object Object],3,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/kD8iKvL6S4NTbhd_NhDYWQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=kD8iKvL6S4NTbhd_NhDYWQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20&user_id=U0CncZWzLKMSOiYplEt4FA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=U0CncZWzLKMSOiYplEt4FA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Send message,https://www.yelp.com/following_user/add?dst_user_id=U0CncZWzLKMSOiYplEt4FA&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Follow Amanda L.,https://www.yelp.com/following_user/remove?dst_user_id=U0CncZWzLKMSOiYplEt4FA&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=20,Stop following Amanda L.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,6/15/2016,"Since I moved to Rogers park from bedstuy Brooklyn, I've been complaining about not having coffee or bodegas on every corner. When charmers opened, I was dripping with anticipation to see what they would offer. I was so pleased when I discovered that they not only serve some of the best roasted beans in town, but they are POC owned and queer friendly. This place is my dream come true. I guarantee you will walk out with some deliciousness in your hand and a smile on your face.",,,2 people voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=kD8iKvL6S4NTbhd_NhDYWQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D20,Report review,,1,,,2
https://www.yelp.com/user_details?userid=8q6vJuhgs4e8jf5FkSMybA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Jin L.,"Manhattan, New York, NY",friends,0,review,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.yelp.com/user_details?userid=7-E71opFzIl13yN8E6hgDQ,https://s3-media4.fl.yelpcdn.com/photo/iM-DJXLbyWOEWw1k0pGNwA/60s.jpg,Kai G.,"Los Angeles, CA",friends,821,reviews,28,photos,[object Object],10,https://www.yelp.com/biz_share/GwQ88sbGm7K1Dnx_qgmt8Q/review/2WIQMbxuz6XQQmwKWvG33w,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=2WIQMbxuz6XQQmwKWvG33w&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D40&user_id=7-E71opFzIl13yN8E6hgDQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=7-E71opFzIl13yN8E6hgDQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=7-E71opFzIl13yN8E6hgDQ&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=40,Follow Kai G.,https://www.yelp.com/following_user/remove?dst_user_id=7-E71opFzIl13yN8E6hgDQ&previous_url=https://www.yelp.com/biz/charmers-cafe-chicago-4?start=40,Stop following Kai G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,7/5/2016,Great service and great coffee!!!!! The peach ice cream is also delicious. Good for writing and also to bring kids for an afternoon outing. Prices are a lot better than other coffee shops in the area also they are just very friendly!,,,1 person voted for this review,Useful,Funny,Cool,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=GwQ88sbGm7K1Dnx_qgmt8Q&flag_id=2WIQMbxuz6XQQmwKWvG33w&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fcharmers-cafe-chicago-4%3Fstart%3D40,Report review,,1,,,
