,alias,categories,coordinates.latitude,coordinates.longitude,display_phone,distance,id,image_url,is_closed,location.address1,location.address2,location.address3,location.city,location.country,location.display_address,location.state,location.zip_code,name,phone,price,rating,review_count,transactions,url
72,dominos-pizza-chicago-9,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",41.8022688147063,-87.5897584886922,(773) 324-3800,284.95782938125006,BPmxJewZ1Y2mHpZcDrC0dg,https://s3-media3.fl.yelpcdn.com/bphoto/vI2zaeUf1wLCMytwAxGFEw/o.jpg,False,1453 E Hyde Park Blvd,,,Chicago,US,"['1453 E Hyde Park Blvd', 'Chicago, IL 60615']",IL,60615,Domino's Pizza,+17733243800,$$,2.5,42,[],https://www.yelp.com/biz/dominos-pizza-chicago-9?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
73,mesler-kitchen-bar-lounge-chicago,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",41.79919,-87.59119,(773) 289-1005,207.9619341951791,7rozwwvhumu0F7OPso40Zg,https://s3-media4.fl.yelpcdn.com/bphoto/C2lkreODPd5G1nSuKip1Yw/o.jpg,False,1411 East 53rd St,,,Chicago,US,"['1411 East 53rd St', 'Chicago, IL 60615']",IL,60615,Mesler Kitchen | Bar | Lounge,+17732891005,,3.5,11,[],https://www.yelp.com/biz/mesler-kitchen-bar-lounge-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
74,arifas-kitchen-chicago,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",41.799801,-87.592903,,113.70658311111649,Jo_Dyx5KUaE-8FCfqb3qgg,,False,1350 E 53rd St,,,Chicago,US,"['1350 E 53rd St', 'Chicago, IL 60615']",IL,60615,Arifa's Kitchen,,,5.0,1,[],https://www.yelp.com/biz/arifas-kitchen-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
75,hiro-sushi-and-desserts-bar-chicago,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}]",41.79923,-87.58963,(773) 633-2797,289.9837087708882,WUO7XTzWTVaO6FTMRlSuxA,https://s3-media3.fl.yelpcdn.com/bphoto/-faSA35Ny2wrnUGvNFzSbA/o.jpg,False,1453 E53rd St,,,Chicago,US,"['1453 E53rd St', 'Chicago, IL 60615']",IL,60615,Hiro Sushi & Desserts Bar,+17736332797,,5.0,6,['restaurant_reservation'],https://www.yelp.com/biz/hiro-sushi-and-desserts-bar-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
76,einstein-bros-bagels-chicago-23,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",41.80015,-87.58836,(773) 947-0485,356.0414583836996,SS5HzgdYVu3wcdiep5nujA,https://s3-media1.fl.yelpcdn.com/bphoto/Cj_BJMkVio_V8kA0HCQaDA/o.jpg,False,5225 S Harper Ave,,Harper Court,Chicago,US,"['5225 S Harper Ave', 'Harper Court', 'Chicago, IL 60615']",IL,60615,Einstein Bros Bagels,+17739470485,,2.5,12,[],https://www.yelp.com/biz/einstein-bros-bagels-chicago-23?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
77,great-steak-chicago-2,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}]",41.80128398068,-87.5882971200895,(773) 324-8084,358.222373020061,QjWj5i5Ul85PxyOAqhztiw,https://s3-media2.fl.yelpcdn.com/bphoto/0N-rUFth982xIvSv_87uqg/o.jpg,False,5130 S Lake Park Ave,,,Chicago,US,"['5130 S Lake Park Ave', 'Chicago, IL 60615']",IL,60615,Great Steak,+17733248084,$$,3.0,2,"['delivery', 'pickup']",https://www.yelp.com/biz/great-steak-chicago-2?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
78,sophy-hyde-park-chicago,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",41.79919,-87.59119,(773) 289-1003,207.9619341951791,xSXtwzDQQoT11PkdORnifg,https://s3-media2.fl.yelpcdn.com/bphoto/i27KY5FowaobV9MeGWcTuQ/o.jpg,False,1411 E 53rd St,,,Chicago,US,"['1411 E 53rd St', 'Chicago, IL 60615']",IL,60615,Sophy Hyde Park,+17732891003,,5.0,2,[],https://www.yelp.com/biz/sophy-hyde-park-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
79,the-promontory-chicago,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",41.7990212143351,-87.5876317538372,(312) 801-2100,217.05124551405453,MKL50IDSXh0G6M4nV5Vm4g,https://s3-media4.fl.yelpcdn.com/bphoto/Xo_hqFuzXIBwhyhixHmINA/o.jpg,False,5311 S Lake Park Ave W,,,Chicago,US,"['5311 S Lake Park Ave W', 'Chicago, IL 60615']",IL,60615,The Promontory,+13128012100,$$,3.5,491,[],https://www.yelp.com/biz/the-promontory-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
80,sip-and-savor-chicago,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.7995707246542,-87.5838654833576,(773) 952-4532,259.27735449192824,WKSBC4wJcQJJoEKri-L3Dw,https://s3-media1.fl.yelpcdn.com/bphoto/ftlk765xHvD4URQ-GSpszg/o.jpg,False,5301 S Hyde Park Blvd,,,Chicago,US,"['5301 S Hyde Park Blvd', 'Chicago, IL 60615']",IL,60615,Sip & Savor,+17739524532,$,4.0,109,[],https://www.yelp.com/biz/sip-and-savor-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
81,roti-modern-mediterranean-chicago-9,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",41.7996949,-87.587982,(773) 906-5582,167.6274879875593,csAM3UV9r-dK_5orblpUcQ,https://s3-media4.fl.yelpcdn.com/bphoto/GGQCtfdRP7viVL5E16vdAA/o.jpg,False,1526 E 53rd St,,,Chicago,US,"['1526 E 53rd St', 'Chicago, IL 60615']",IL,60615,Roti Modern Mediterranean,+17739065582,$,3.5,65,"['pickup', 'delivery']",https://www.yelp.com/biz/roti-modern-mediterranean-chicago-9?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
82,fabianas-bakery-chicago-2,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",41.7997729339275,-87.5842858735428,(773) 658-9842,217.81717565159934,iYv3u0Yo0CbXT97wv9Nhog,https://s3-media4.fl.yelpcdn.com/bphoto/2eHbC-7Ax6Dqrz79EmAssA/o.jpg,False,1658 E 53rd St,,,Chicago,US,"['1658 E 53rd St', 'Chicago, IL 60615']",IL,60615,Fabiana's Bakery,+17736589842,$$,4.0,51,"['pickup', 'delivery']",https://www.yelp.com/biz/fabianas-bakery-chicago-2?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
83,the-snail-thai-cuisine-chicago,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",41.7951091813566,-87.5847875008758,(773) 667-5423,648.1990783431487,kiCVprRpJ2UBvOrdck9akA,https://s3-media2.fl.yelpcdn.com/bphoto/LXK9e3zIJb18VE9Y_lbGwg/o.jpg,False,1649 E 55th St,,,Chicago,US,"['1649 E 55th St', 'Chicago, IL 60615']",IL,60615,The Snail Thai Cuisine,+17736675423,$$,3.5,229,[],https://www.yelp.com/biz/the-snail-thai-cuisine-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
84,bridgeport-coffee-chicago-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.8031654853263,-87.5867020190491,(773) 947-0348,264.30413143022514,9TgZHXAB1K0iiI4X2vY6MQ,https://s3-media2.fl.yelpcdn.com/bphoto/GGYlG33CVg_MzelkFaL4yQ/o.jpg,False,5030 S Cornell Ave,,,Chicago,US,"['5030 S Cornell Ave', 'Chicago, IL 60615']",IL,60615,Bridgeport Coffee,+17739470348,$,3.5,60,[],https://www.yelp.com/biz/bridgeport-coffee-chicago-2?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
85,mikkeys-retro-grill-chicago,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",41.7991568485298,-87.5838662223336,(773) 675-8525,286.03347329440794,5IRgY9M2lKrBNcnG83DQKw,https://s3-media3.fl.yelpcdn.com/bphoto/8w_g8ZQJDSVPs7rmakXMOg/o.jpg,False,5319 S Hyde Park Blvd,,,Chicago,US,"['5319 S Hyde Park Blvd', 'Chicago, IL 60615']",IL,60615,Mikkey's Retro Grill,+17736758525,$$,3.0,157,"['pickup', 'delivery']",https://www.yelp.com/biz/mikkeys-retro-grill-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
86,falcon-inn-chicago,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",41.79921,-87.58621,,161.22959507042492,Xn297a1CfLjPaN8BfQtuig,https://s3-media2.fl.yelpcdn.com/bphoto/Dg4NgrF0Tta691FtDLLGTg/o.jpg,False,1601 E 53rd St,,,Chicago,US,"['1601 E 53rd St', 'Chicago, IL 60615']",IL,60615,Falcon Inn,,$,3.5,43,[],https://www.yelp.com/biz/falcon-inn-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
87,cholies-pizza-chicago-3,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",41.799386,-87.586228,(773) 684-8688,158.33144617257113,VVQJ6evkWUpkCAb82MiVdQ,https://s3-media4.fl.yelpcdn.com/bphoto/juuXWDq7QyDcpnOSEEahKw/o.jpg,False,1601 E 53rd St,,,Chicago,US,"['1601 E 53rd St', 'Chicago, IL 60615']",IL,60615,Cholie's Pizza,+17736848688,$,3.5,62,[],https://www.yelp.com/biz/cholies-pizza-chicago-3?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
88,cafe-corea-chicago,"[{'alias': 'korean', 'title': 'Korean'}]",41.7950651,-87.5857734,(773) 288-1795,637.8872846537197,l3ERHClhBOaILsc9EYMUyA,https://s3-media2.fl.yelpcdn.com/bphoto/fFK0UDaqcqboOMKPlJahrg/o.jpg,False,1603 E 55th St,,,Chicago,US,"['1603 E 55th St', 'Chicago, IL 60615']",IL,60615,Cafe Corea,+17732881795,$$,3.5,116,[],https://www.yelp.com/biz/cafe-corea-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
89,pho-55-chicago,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",41.7950651,-87.5856817,(773) 363-1515,636.3251971478318,J0acqO4nCrMCDB5Q2OybxA,https://s3-media1.fl.yelpcdn.com/bphoto/32aivm8Nk3yRfxzkD1nGYg/o.jpg,False,1611 E 55th St,,,Chicago,US,"['1611 E 55th St', 'Chicago, IL 60615']",IL,60615,Pho 55,+17733631515,$$,3.5,147,"['pickup', 'delivery']",https://www.yelp.com/biz/pho-55-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
90,kikuya-japanese-restaurant-chicago,"[{'alias': 'japanese', 'title': 'Japanese'}]",41.795104018948,-87.586589483148,(773) 667-3727,632.4931552139111,TyBQn7QWWW8oJLy7l_nC3Q,https://s3-media2.fl.yelpcdn.com/bphoto/BQ6yfEun68pWxjg9719IdA/o.jpg,False,1601 E 55th St,,,Chicago,US,"['1601 E 55th St', 'Chicago, IL 60615']",IL,60615,Kikuya Japanese Restaurant,+17736673727,$$,3.5,96,[],https://www.yelp.com/biz/kikuya-japanese-restaurant-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
91,siam-thai-chicago,"[{'alias': 'thai', 'title': 'Thai'}]",41.795092,-87.585023,(773) 324-9296,646.0043067936523,vBP72HxQbXFygFq_Q4q0nQ,https://s3-media3.fl.yelpcdn.com/bphoto/uSMPGd8OU1o8YJZ_fBNVuw/o.jpg,False,1639 E 55th St,,,Chicago,US,"['1639 E 55th St', 'Chicago, IL 60615']",IL,60615,Siam Thai,+17733249296,$,3.0,137,"['pickup', 'delivery']",https://www.yelp.com/biz/siam-thai-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
92,morrys-deli-chicago,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",41.795128015,-87.585575608187,(773) 363-3800,634.7553830768713,6SVpLReoLh_8xZAsxCXnfw,https://s3-media2.fl.yelpcdn.com/bphoto/3qMFmfuPK7hV70FpNBDSlg/o.jpg,False,5500 S Cornell Ave,,,Chicago,US,"['5500 S Cornell Ave', 'Chicago, IL 60637']",IL,60637,Morry's Deli,+17733633800,$,3.5,87,"['pickup', 'delivery']",https://www.yelp.com/biz/morrys-deli-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
93,lindys-cookie-studio-chicago-2,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'catering', 'title': 'Caterers'}]",41.8016367214881,-87.5839764775635,(773) 677-6309,231.57023969798865,_sNqDYuQl3vvh3U9s8Ei4Q,https://s3-media4.fl.yelpcdn.com/bphoto/6Wd9xAscO86hWzjbA4VVwA/o.jpg,False,,,,Chicago,US,"['Chicago, IL 60615']",IL,60615,Lindy's Cookie Studio,+17736776309,$,5.0,6,[],https://www.yelp.com/biz/lindys-cookie-studio-chicago-2?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
94,thai-55-restaurant-chicago,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",41.7950651,-87.5857276,(773) 363-7119,635.7166874056225,gzOW64dw3tTW6ZIzpFJHBA,https://s3-media4.fl.yelpcdn.com/bphoto/KcJ13dFESsox75RtULC51Q/o.jpg,False,1607 E 55th St,,,Chicago,US,"['1607 E 55th St', 'Chicago, IL 60615']",IL,60615,Thai 55 Restaurant,+17733637119,$,3.0,205,"['pickup', 'delivery']",https://www.yelp.com/biz/thai-55-restaurant-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
95,the-terrace-grill-chicago,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",41.8035472824475,-87.5844934844963,(773) 288-5500,349.800468930621,Ppu2siTxsnYToZK4Nc4BcA,https://s3-media2.fl.yelpcdn.com/bphoto/MoG0J9CNhlVU1NIZEsoiwg/o.jpg,False,5020 S Lake Shore Dr,,,Chicago,US,"['5020 S Lake Shore Dr', 'Chicago, IL 60615']",IL,60615,The Terrace Grill,+17732885500,,4.0,18,[],https://www.yelp.com/biz/the-terrace-grill-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
96,litehouse-whole-food-grill-chicago-3,"[{'alias': 'newamerican', 'title': 'American (New)'}]",41.7953549,-87.5842852,(773) 633-2587,628.365223507569,Xtgn1LriaMdbcMg8BkJFxQ,https://s3-media1.fl.yelpcdn.com/bphoto/hdW_FmFwhGZC0HjBY0BWIw/o.jpg,False,1660 E 55th St,,,Chicago,US,"['1660 E 55th St', 'Chicago, IL 60615']",IL,60615,Litehouse Whole Food Grill,+17736332587,$$,3.5,71,"['pickup', 'delivery']",https://www.yelp.com/biz/litehouse-whole-food-grill-chicago-3?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
97,chipotle-mexican-grill-chicago-42,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",41.7994575230636,-87.5880367927838,(773) 347-0008,193.95691802378386,FJVz6UttczxhsqJiyRRS7A,https://s3-media1.fl.yelpcdn.com/bphoto/YuY2jUz_l1RBDbgBYQO-uQ/o.jpg,False,1522 E 53rd St,,,Chicago,US,"['1522 E 53rd St', 'Chicago, IL 60615']",IL,60615,Chipotle Mexican Grill,+17733470008,$,2.0,94,['pickup'],https://www.yelp.com/biz/chipotle-mexican-grill-chicago-42?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
98,lake-shore-cafe-chicago,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'seafood', 'title': 'Seafood'}]",41.8054327476682,-87.5848873919957,(773) 288-5815,533.6870356356729,RryNbqbSLGWpO_hnTl-emg,https://s3-media3.fl.yelpcdn.com/bphoto/3V7IS8f4vzmKpP4yYWXEgA/o.jpg,False,4900 S Lake Shore Dr,,,Chicago,US,"['4900 S Lake Shore Dr', 'Chicago, IL 60615']",IL,60615,Lake Shore Cafe,+17732885815,$$,3.5,40,[],https://www.yelp.com/biz/lake-shore-cafe-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
99,mcdonalds-chicago-49,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",41.80073,-87.58804,(773) 288-2161,124.15155300316772,N2iVRR9vCUYikIWFVccxRw,https://s3-media3.fl.yelpcdn.com/bphoto/gmMvFKaAUO3BB0ZENI91gQ/o.jpg,False,5200 S Lake Park,,,Chicago,US,"['5200 S Lake Park', 'Chicago, IL 60615']",IL,60615,McDonald's,+17732882161,$,2.0,61,[],https://www.yelp.com/biz/mcdonalds-chicago-49?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
100,maravillas-chicago-2,"[{'alias': 'mexican', 'title': 'Mexican'}]",41.794971,-87.5877496,(773) 955-7680,663.4829436196217,zIueq-_2Ag0wAzID--EdZg,https://s3-media1.fl.yelpcdn.com/bphoto/YQObxSegA8GcWpRY12lpsw/o.jpg,False,5506 S Lake Park Ave,,,Chicago,US,"['5506 S Lake Park Ave', 'Chicago, IL 60637']",IL,60637,Maravillas,+17739557680,$$,2.5,169,[],https://www.yelp.com/biz/maravillas-chicago-2?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
101,harold-washington-park-chicago,"[{'alias': 'tennis', 'title': 'Tennis'}, {'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",41.8023287248447,-87.582522029916,(312) 747-2703,373.5931808361951,P2ebjn3BY1qRMvaYcBHUtQ,https://s3-media3.fl.yelpcdn.com/bphoto/W3vCSw1X5hNrALkibnQr1w/o.jpg,False,5200 S Hyde Park Blvd,,,Chicago,US,"['5200 S Hyde Park Blvd', 'Chicago, IL 60615']",IL,60615,Harold Washington Park,+13127472703,,3.0,5,[],https://www.yelp.com/biz/harold-washington-park-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
102,taco-time-chicago,"[{'alias': 'mexican', 'title': 'Mexican'}]",41.8012890142217,-87.588299830165,(773) 324-8084,156.76862415946155,cNM0Bh6FQO-Bgw1ziEJdJw,https://s3-media4.fl.yelpcdn.com/bphoto/tLzSds2Rrye6c3a3MAExXA/o.jpg,False,5130 S Lake Park Ave,,,Chicago,US,"['5130 S Lake Park Ave', 'Chicago, IL 60615']",IL,60615,Taco Time,+17733248084,$$,2.0,5,[],https://www.yelp.com/biz/taco-time-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
103,promontory-point-chicago,"[{'alias': 'beaches', 'title': 'Beaches'}, {'alias': 'parks', 'title': 'Parks'}]",41.7964623,-87.576189,(312) 747-6620,599.1802543519934,HQuWqZhqprjqw2oXVTcZ2A,https://s3-media1.fl.yelpcdn.com/bphoto/7c_8Pc0hI8q6cYqY0uKUoA/o.jpg,False,5491 S S Shore Dr,,,Chicago,US,"['5491 S S Shore Dr', 'Chicago, IL 60615']",IL,60615,Promontory Point,+13127476620,,4.5,100,[],https://www.yelp.com/biz/promontory-point-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
104,the-cove-lounge-chicago,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",41.7953727153673,-87.5819230934846,(773) 684-1013,614.1625713779423,8-WkE_mokluTv6stYdOtfg,https://s3-media4.fl.yelpcdn.com/bphoto/v6Z-ZTVIPsD9LpqbpQ6B6w/o.jpg,False,1750 E 55th St,,,Chicago,US,"['1750 E 55th St', 'Chicago, IL 60615']",IL,60615,The Cove Lounge,+17736841013,$,4.5,83,[],https://www.yelp.com/biz/the-cove-lounge-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
105,bar-louie-chicago-14,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",41.7948026,-87.5807527,(773) 363-5300,666.3406938363753,70zjsFz_zDM2RDQBZXvBiw,https://s3-media2.fl.yelpcdn.com/bphoto/Mh8YLkVHli02yOF9iElCIA/o.jpg,False,5500 S Shore Dr,,,Chicago,US,"['5500 S Shore Dr', 'Chicago, IL 60637']",IL,60637,Bar Louie,+17733635300,$$,2.0,243,[],https://www.yelp.com/biz/bar-louie-chicago-14?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
106,evelyns-food-love-chicago,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'soup', 'title': 'Soup'}]",41.7935254672918,-87.6258946582675,(872) 818-5557,430.68412316493027,Bu7Nsn7-sjjMDzZCMY1HQQ,https://s3-media1.fl.yelpcdn.com/bphoto/36G0j1CRHmVgQBr6DANsDg/o.jpg,False,5522 S State St,,,Chicago,US,"['5522 S State St', 'Chicago, IL 60621']",IL,60621,Evelyns Food Love,+18728185557,$$,3.5,26,[],https://www.yelp.com/biz/evelyns-food-love-chicago?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
107,wendys-chicago-26,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",41.7946464,-87.6324692,(773) 285-6300,383.1923405630574,wBdsiYuWkMTBp9NfEvEB0g,https://s3-media1.fl.yelpcdn.com/bphoto/i4MNrEgcdsZnkr04tLH-dg/o.jpg,False,242 W Garfield Blvd,,,Chicago,US,"['242 W Garfield Blvd', 'Chicago, IL 60609']",IL,60609,Wendy's,+17732856300,$,2.0,19,[],https://www.yelp.com/biz/wendys-chicago-26?adjust_creative=SXx9bG0UkxQJeJodZNyk4Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SXx9bG0UkxQJeJodZNyk4Q
